image_name	ethnicity	gender	age	beauty-female	beauty-male	
vc2797_cb.jpeg	WHITE	Male	61	49.097	49.545	
vc2787_cb.jpeg	ASIAN	Male	29	56.028	54.312	
vc2589_cb.jpeg	WHITE	Male	36	86.678	80.177	
vc2599_cb.jpeg	WHITE	Male	24	88.343	81.682	
vc2448_cb.jpeg	WHITE	Male	28	75.934	68.5	
vc2530_cb.jpeg	WHITE	Male	42	52.964	49.577	
vc2458_cb.jpeg	WHITE	Male	50	58.765	50.378	
vc2520_cb.jpeg	WHITE	Male	42	79.312	71.632	
vc2365_cb.jpeg	ASIAN	Male	32	58.197	56.223	
vc2039_tw.jpeg	WHITE	Male	57	58.008	42.827	
vc2375_cb.jpeg	WHITE	Male	27	79.959	75.82	
vc2003_cb.jpeg	WHITE	Male	37	81.439	76.148	
vc2013_cb.jpeg	INDIA	Male	43	76.635	67.87	
vc2656_cb.jpeg	WHITE	Male	27	83.766	76.398	
vc2025_cb.jpeg	WHITE	Male	28	78.75	77.303	
vc2035_cb.jpeg	WHITE	Female	72	48.357	43.73	
vc2708_cb.jpeg	WHITE	Male	68	42.451	36.796	
vc2670_cb.jpeg	BLACK	Female	25	61.022	64.196	
vc2718_cb.jpeg	WHITE	Male	54	68.921	61.429	
vc2506_cb.jpeg	WHITE	Male	39	57.53	49.1	
vc2343_cb.jpeg	WHITE	Male	27	62.657	63.286	
vc2282_cb.jpeg	WHITE	Male	27	64.844	62.908	
vc2857_tw.jpeg	WHITE	Male	45	71.511	70.987	
vc2292_cb.jpeg	WHITE	Male	49	58.67	55.966	
vc2847_tw.jpeg	ASIAN	Male	37	74.413	64.731	
vc2905_cb.jpeg	WHITE	Male	45	68.813	71.269	
vc2915_cb.jpeg	INDIA	Male	28	66.015	61.617	
vc2585_tw.jpeg	WHITE	Male	57	63.782	57.052	
vc2595_tw.jpeg	WHITE	Male	27	67.812	65.009	
vc2186_cb.jpeg	ASIAN	Female	41	57.769	57.706	
vc2967_cb.jpeg	WHITE	Male	40	56.764	58.439	
vc2196_cb.jpeg	WHITE	Male	53	47.818	51.708	
vc2398_cb.jpeg	WHITE	Male	47	73.704	69.181	
vc2388_cb.jpeg	INDIA	Male	23	74.331	72.38	
vc2259_cb.jpeg	WHITE	Male	58	50.06	40.772	
vc2321_cb.jpeg	WHITE	Male	41	50.032	45.031	
vc2331_cb.jpeg	WHITE	Male	27	68.272	65.735	
vc2740_tw.jpeg	BLACK	Male	31	71.07	64.487	
vc2574_cb.jpeg	WHITE	Male	41	70.501	63.549	
vc2564_cb.jpeg	WHITE	Male	55	64.179	59.542	
vc2612_cb.jpeg	WHITE	Male	50	38.216	34.607	
vc2602_cb.jpeg	BLACK	Male	32	57.392	51.352	
vc2047_cb.jpeg	WHITE	Male	38	57.227	56.293	
vc2057_cb.jpeg	WHITE	Male	28	56.103	57.902	
vc2842_cb.jpeg	WHITE	Male	48	47.745	50.512	
vc2852_cb.jpeg	INDIA	Male	27	64.287	59.977	
vc2590_cb.jpeg	WHITE	Male	63	49.211	41.333	
vc2580_cb.jpeg	WHITE	Male	58	45.993	49.226	
vc2910_tw.jpeg	ASIAN	Male	37	56.058	57.171	
vc2451_cb.jpeg	WHITE	Male	75	45.284	40.444	
vc2529_cb.jpeg	INDIA	Male	20	48.811	45.533	
vc2441_cb.jpeg	WHITE	Male	53	83.467	80.181	
vc2539_cb.jpeg	WHITE	Male	49	55.125	44.954	
vc2204_cb.jpeg	ASIAN	Male	37	58.803	58.857	
vc2030_tw.jpeg	WHITE	Female	50	72.595	60.678	
vc2020_tw.jpeg	ASIAN	Female	34	60.48	53.704	
vc2162_cb.jpeg	WHITE	Male	52	59.32	48.47	
vc2983_cb.jpeg	WHITE	Male	38	62.318	61.933	
vc2172_cb.jpeg	BLACK	Male	44	52.874	49.171	
vc2993_cb.jpeg	INDIA	Male	23	64.127	64.344	
vc2737_cb.jpeg	WHITE	Male	51	46.596	42.61	
vc2503_tw.jpeg	ASIAN	Male	39	54.64	56.245	
vc2727_cb.jpeg	INDIA	Male	44	72.717	65.294	
vc2745_cb.jpeg	WHITE	Male	52	67.68	63.142	
vc2899_cb.jpeg	ASIAN	Male	39	67.775	59.642	
vc2100_cb.jpeg	BLACK	Male	58	41.502	39.385	
vc2068_cb.jpeg	WHITE	Male	43	52.409	45.23	
vc2266_cb.jpeg	WHITE	Male	27	81.974	76.09	
vc2276_cb.jpeg	WHITE	Female	38	50.29	40.65	
vc2433_cb.jpeg	ASIAN	Male	25	47.172	47.789	
vc2423_cb.jpeg	WHITE	Female	48	50.609	52.266	
vc2694_cb.jpeg	WHITE	Male	53	55.003	47.934	
vc2958_cb.jpeg	ASIAN	Female	61	42.441	37.657	
vc2830_cb.jpeg	INDIA	Male	33	59.613	53.496	
vc2948_cb.jpeg	WHITE	Male	65	38.801	42.312	
vc2293_cb.jpeg	WHITE	Male	55	51.363	53.767	
vc2856_tw.jpeg	WHITE	Female	40	60.321	60.691	
vc2283_cb.jpeg	WHITE	Male	41	51.712	48.54	
vc2584_tw.jpeg	WHITE	Male	41	74.28	70.163	
vc2914_cb.jpeg	WHITE	Male	60	52.091	50.192	
vc2904_cb.jpeg	WHITE	Male	38	55.167	47.958	
vc2719_cb.jpeg	WHITE	Male	44	46.66	46.603	
vc2671_cb.jpeg	WHITE	Male	35	51.589	48.84	
vc2024_cb.jpeg	WHITE	Male	51	55.276	56.66	
vc2352_cb.jpeg	BLACK	Male	40	59.463	52.229	
vc2342_cb.jpeg	WHITE	Male	30	81.001	75.914	
vc2507_cb.jpeg	WHITE	Male	63	62.359	60.404	
vc2517_cb.jpeg	INDIA	Male	31	66.562	54.331	
vc2565_cb.jpeg	WHITE	Male	28	66.617	62.851	
vc2575_cb.jpeg	ASIAN	Male	30	74.81	73.073	
vc2330_cb.jpeg	WHITE	Male	39	58.615	52.587	
vc2104_tw.jpeg	WHITE	Male	48	58.843	53.674	
vc2248_cb.jpeg	WHITE	Male	35	52.831	52.144	
vc2320_cb.jpeg	WHITE	Male	51	61.928	52.553	
vc2258_cb.jpeg	WHITE	Male	58	60.233	55.712	
vc2056_cb.jpeg	WHITE	Male	51	54.589	51.735	
vc2046_cb.jpeg	WHITE	Male	57	42.86	42.738	
vc2603_cb.jpeg	WHITE	Male	49	40.04	37.408	
vc2427_tw.jpeg	WHITE	Female	34	52.871	51.77	
vc2197_cb.jpeg	WHITE	Male	57	59.412	56.222	
vc2187_cb.jpeg	WHITE	Male	46	61.693	54.916	
vc2690_tw.jpeg	WHITE	Male	55	80.836	80.676	
vc2389_cb.jpeg	WHITE	Male	44	69.253	66.865	
vc2399_cb.jpeg	WHITE	Female	63	51.314	44.48	
vc2215_cb.jpeg	WHITE	Male	47	57.762	56.165	
vc2205_cb.jpeg	WHITE	Male	21	57.343	57.995	
vc2538_cb.jpeg	WHITE	Male	48	44.592	45.153	
vc2440_cb.jpeg	WHITE	Male	63	50.44	45.673	
vc2450_cb.jpeg	WHITE	Male	35	57.339	56.984	
vc2726_cb.jpeg	WHITE	Female	29	65.707	61.369	
vc2502_tw.jpeg	WHITE	Male	51	57.289	59.659	
vc2736_cb.jpeg	WHITE	Male	45	60.495	57.586	
vc2992_cb.jpeg	ASIAN	Male	52	63.354	62.631	
vc2173_cb.jpeg	BLACK	Male	46	43.443	36.635	
vc2982_cb.jpeg	WHITE	Male	41	81.108	76.735	
vc2853_cb.jpeg	WHITE	Male	30	69.194	60.74	
vc2843_cb.jpeg	WHITE	Male	63	58.32	53.004	
vc2911_tw.jpeg	ASIAN	Female	38	50.51	52.931	
vc2869_tw.jpeg	INDIA	Female	21	88.554	84.492	
vc2581_cb.jpeg	ASIAN	Male	32	59.389	61.049	
vc2949_cb.jpeg	WHITE	Male	60	63.822	62.016	
vc2831_cb.jpeg	WHITE	Male	62	62.864	57.765	
vc2959_cb.jpeg	ASIAN	Male	67	53.541	49.492	
vc2821_cb.jpeg	WHITE	Male	25	66.234	57.323	
vc2695_cb.jpeg	WHITE	Male	53	43.859	42.196	
vc2069_cb.jpeg	WHITE	Male	56	45.512	36.438	
vc2111_cb.jpeg	WHITE	Male	47	63.652	59.92	
vc2888_cb.jpeg	WHITE	Male	54	65.438	64.068	
vc2744_cb.jpeg	WHITE	Male	55	56.278	56.743	
vc2418_tw.jpeg	WHITE	Male	41	58.63	56.37	
vc2754_cb.jpeg	WHITE	Male	46	73.102	64.911	
vc2432_cb.jpeg	ASIAN	Male	28	55.951	53.331	
vc2277_cb.jpeg	WHITE	Male	24	53.055	55.122	
vc2267_cb.jpeg	WHITE	Male	37	60.467	50.696	
vc2758_tw.jpeg	WHITE	Female	42	62.498	49.209	
vc2414_cb.jpeg	INDIA	Male	34	46.601	47.427	
vc2329_cb.jpeg	WHITE	Male	39	60.576	49.921	
vc2065_tw.jpeg	WHITE	Male	55	67.968	61.559	
vc2339_cb.jpeg	WHITE	Male	31	64.359	62.97	
vc2241_cb.jpeg	WHITE	Male	64	62.981	63.635	
vc2137_cb.jpeg	WHITE	Female	29	79.397	76.834	
vc2127_cb.jpeg	WHITE	Male	27	37.648	43.709	
vc2772_cb.jpeg	INDIA	Female	31	49.615	46.958	
vc2807_cb.jpeg	WHITE	Male	46	39.905	42.574	
vc2487_tw.jpeg	BLACK	Male	41	50.798	49.552	
vc2689_tw.jpeg	WHITE	Male	57	53.176	43.683	
vc2390_cb.jpeg	WHITE	Male	29	67.462	64.684	
vc2380_cb.jpeg	WHITE	Male	31	81.338	73.959	
vc2094_cb.jpeg	WHITE	Male	59	34.674	31.634	
vc2875_cb.jpeg	WHITE	Male	72	47.776	49.763	
vc2084_cb.jpeg	ASIAN	Female	52	56.729	56.501	
vc2678_cb.jpeg	WHITE	Male	67	46.34	44.923	
vc2700_cb.jpeg	ASIAN	Female	42	46.617	46.11	
vc2668_cb.jpeg	ASIAN	Male	48	51.775	47.881	
vc2155_cb.jpeg	WHITE	Male	54	70.155	68.033	
vc2145_cb.jpeg	WHITE	Female	37	39.755	33.294	
vc2233_cb.jpeg	WHITE	Male	43	52.264	51.624	
vc2017_tw.jpeg	WHITE	Male	27	68.297	61.931	
vc2223_cb.jpeg	WHITE	Male	45	75.166	70.087	
vc2652_tw.jpeg	WHITE	Male	23	73.244	64.84	
vc2476_cb.jpeg	ASIAN	Male	32	65.928	66.454	
vc2482_cb.jpeg	ASIAN	Male	32	50.943	53.124	
vc2492_cb.jpeg	ASIAN	Male	25	63.767	64.287	
vc2950_cb.jpeg	INDIA	Male	29	57.173	52.175	
vc2828_cb.jpeg	WHITE	Male	60	50.289	45.454	
vc2940_cb.jpeg	WHITE	Male	44	63.763	66.985	
vc2891_cb.jpeg	WHITE	Male	42	59.08	59.85	
vc2108_cb.jpeg	ASIAN	Female	30	45.383	48.506	
vc2060_cb.jpeg	WHITE	Female	21	52.069	49.441	
vc2881_cb.jpeg	BLACK	Male	44	69.775	64.893	
vc2254_tw.jpeg	WHITE	Female	48	65.423	59.275	
vc2625_cb.jpeg	WHITE	Male	57	52.629	48.504	
vc2635_cb.jpeg	BLACK	Male	39	44.128	51.219	
vc2401_tw.jpeg	WHITE	Male	57	63.362	50.444	
vc2543_cb.jpeg	WHITE	Male	37	74.984	73.565	
vc2777_tw.jpeg	WHITE	Male	41	57.39	49.499	
vc2306_cb.jpeg	WHITE	Male	64	51.323	46.607	
vc2374_cb.jpeg	WHITE	Male	34	84.346	75.487	
vc2028_tw.jpeg	BLACK	Male	51	62.211	57.858	
vc2521_cb.jpeg	WHITE	Male	29	68.017	66.997	
vc2459_cb.jpeg	WHITE	Male	41	51.023	41.308	
vc2449_cb.jpeg	WHITE	Male	28	86.965	85.433	
vc2647_cb.jpeg	WHITE	Male	35	56.497	59.017	
vc2657_cb.jpeg	BLACK	Male	30	53.28	47.12	
vc2012_cb.jpeg	WHITE	Male	27	68.208	63.077	
vc2002_cb.jpeg	WHITE	Male	28	82.686	78.71	
vc2786_cb.jpeg	WHITE	Female	30	53.314	49.484	
vc2796_cb.jpeg	WHITE	Male	61	62.076	55.505	
vc2932_cb.jpeg	WHITE	Male	43	61.137	59.203	
vc2922_cb.jpeg	WHITE	Male	56	53.653	42.39	
vc2908_tw.jpeg	WHITE	Male	45	53.557	45.485	
vc2598_cb.jpeg	WHITE	Male	56	55.381	61.525	
vc2588_cb.jpeg	WHITE	Male	50	60.698	57.82	
vc2945_cb.jpeg	WHITE	Male	47	42.516	40.168	
vc2955_cb.jpeg	ASIAN	Male	68	45.357	33.172	
vc2689_cb.jpeg	WHITE	Male	57	55.952	42.537	
vc2699_cb.jpeg	WHITE	Male	43	48.503	52.243	
vc2497_cb.jpeg	ASIAN	Male	32	53.12	50.487	
vc2487_cb.jpeg	BLACK	Male	44	53.537	51.016	
vc2546_cb.jpeg	WHITE	Female	51	65.119	62.603	
vc2303_cb.jpeg	WHITE	Male	45	54.019	57.92	
vc2313_cb.jpeg	ASIAN	Male	47	57.337	51.705	
vc2127_tw.jpeg	WHITE	Male	24	81.166	71.118	
vc2065_cb.jpeg	WHITE	Male	56	55.176	50.262	
vc2884_cb.jpeg	WHITE	Male	60	57.143	56.988	
vc2075_cb.jpeg	WHITE	Male	47	70.365	66.399	
vc2894_cb.jpeg	WHITE	Male	57	55.2	45.845	
vc2630_cb.jpeg	WHITE	Female	64	53.683	50.664	
vc2748_cb.jpeg	WHITE	Male	44	58.203	54.236	
vc2758_cb.jpeg	WHITE	Male	38	58.696	59.301	
vc2652_cb.jpeg	WHITE	Male	25	62.686	61.655	
vc2007_cb.jpeg	WHITE	Male	62	35.96	34.267	
vc2017_cb.jpeg	WHITE	Male	28	59.355	54.513	
vc2223_tw.jpeg	WHITE	Male	43	77.866	71.023	
vc2361_cb.jpeg	WHITE	Male	73	49.411	47.814	
vc2155_tw.jpeg	WHITE	Male	54	72.805	68.289	
vc2219_cb.jpeg	WHITE	Male	62	47.471	41.62	
vc2371_cb.jpeg	WHITE	Male	46	48.876	48.146	
vc2209_cb.jpeg	WHITE	Male	40	42.112	49.602	
vc2678_tw.jpeg	WHITE	Male	76	71.044	64.094	
vc2534_cb.jpeg	WHITE	Male	61	42.713	38.135	
vc2524_cb.jpeg	WHITE	Male	56	75.082	68.211	
vc2783_cb.jpeg	WHITE	Male	36	53.846	55.166	
vc2937_cb.jpeg	WHITE	Male	57	49.829	52.371	
vc2132_cb.jpeg	INDIA	Male	39	66.757	61.556	
vc2777_cb.jpeg	WHITE	Male	43	52.918	46.402	
vc2569_cb.jpeg	WHITE	Male	49	56.465	51.734	
vc2411_cb.jpeg	BLACK	Male	43	65.122	67.083	
vc2579_cb.jpeg	ASIAN	Male	38	44.97	40.187	
vc2401_cb.jpeg	WHITE	Male	49	68.321	56.006	
vc2254_cb.jpeg	WHITE	Male	48	78.443	71.839	
vc2385_cb.jpeg	ASIAN	Male	22	64.61	61.326	
vc2395_cb.jpeg	ASIAN	Male	35	80.059	75.19	
vc2940_tw.jpeg	WHITE	Male	50	67.92	63.869	
vc2812_cb.jpeg	WHITE	Male	53	39.829	38.473	
vc2588_tw.jpeg	WHITE	Male	49	62.205	66.875	
vc2918_cb.jpeg	WHITE	Male	68	46.237	37.452	
vc2091_cb.jpeg	WHITE	Male	58	47.305	44.699	
vc2908_cb.jpeg	WHITE	Male	42	58.011	48.748	
vc2922_tw.jpeg	WHITE	Male	61	55.978	41.1	
vc2786_tw.jpeg	WHITE	Female	33	55.064	48.229	
vc2226_cb.jpeg	WHITE	Male	46	56.811	51.606	
vc2002_tw.jpeg	WHITE	Male	30	83.939	78.386	
vc2657_tw.jpeg	WHITE	Male	46	59.777	58.571	
vc2463_cb.jpeg	INDIA	Male	24	66.827	60.441	
vc2715_cb.jpeg	WHITE	Male	55	59.812	51.619	
vc2459_tw.jpeg	WHITE	Male	48	58.912	56.806	
vc2705_cb.jpeg	WHITE	Male	65	50.399	45.034	
vc2038_cb.jpeg	WHITE	Male	52	55.293	53.712	
vc2028_cb.jpeg	INDIA	Male	49	62.402	58.695	
vc2150_cb.jpeg	WHITE	Male	57	59.946	58.41	
vc2723_cb.jpeg	INDIA	Male	58	38.015	41.153	
vc2987_cb.jpeg	WHITE	Male	53	47.384	51.482	
vc2166_cb.jpeg	WHITE	Male	45	50.073	49.559	
vc2342_tw.jpeg	WHITE	Male	31	87.782	84.073	
vc2997_cb.jpeg	WHITE	Male	22	67.165	59.13	
vc2176_cb.jpeg	WHITE	Male	51	50.672	44.464	
vc2378_cb.jpeg	WHITE	Male	26	60.217	52.434	
vc2024_tw.jpeg	WHITE	Male	48	57.918	56.76	
vc2368_cb.jpeg	WHITE	Female	30	58.279	59.532	
vc2210_cb.jpeg	WHITE	Male	41	43.767	51.864	
vc2904_tw.jpeg	BLACK	Male	42	52.753	55.242	
vc2594_cb.jpeg	WHITE	Female	32	70.733	66.047	
vc2584_cb.jpeg	WHITE	Male	41	72.761	68.863	
vc2293_tw.jpeg	WHITE	Male	54	41.17	43.664	
vc2846_cb.jpeg	ASIAN	Male	26	59.884	61.621	
vc2856_cb.jpeg	WHITE	Female	39	60.956	61.026	
vc2824_cb.jpeg	WHITE	Male	39	63.272	57.42	
vc2399_tw.jpeg	WHITE	Male	51	63.401	56.276	
vc2690_cb.jpeg	WHITE	Male	37	73.347	72.04	
vc2680_cb.jpeg	WHITE	Male	37	48.724	50.124	
vc2187_tw.jpeg	BLACK	Male	50	49.37	42.953	
vc2437_cb.jpeg	WHITE	Male	50	73.234	67.608	
vc2427_cb.jpeg	WHITE	Female	52	45.464	49.803	
vc2262_cb.jpeg	WHITE	Male	47	74.507	65.412	
vc2272_cb.jpeg	BLACK	Female	39	41.861	36.67	
vc2104_cb.jpeg	WHITE	Male	46	56.836	59.335	
vc2258_tw.jpeg	WHITE	Male	60	68.576	64.482	
vc2114_cb.jpeg	WHITE	Male	25	50.647	50.161	
vc2629_cb.jpeg	WHITE	Male	57	56.761	50.711	
vc2751_cb.jpeg	BLACK	Male	33	48.39	43.279	
vc2639_cb.jpeg	ASIAN	Male	61	36.174	34.639	
vc2741_cb.jpeg	BLACK	Male	52	41.775	36.119	
vc2901_cb.jpeg	BLACK	Male	35	81.162	78.743	
vc2879_cb.jpeg	WHITE	Female	43	51.046	48.804	
vc2911_cb.jpeg	ASIAN	Female	40	52.936	54.602	
vc2088_cb.jpeg	INDIA	Female	44	52.543	51.098	
vc2869_cb.jpeg	WHITE	Male	46	61.927	54.731	
vc2286_cb.jpeg	WHITE	Male	64	52.597	47.041	
vc2296_cb.jpeg	WHITE	Male	61	73.975	72.142	
vc2347_cb.jpeg	WHITE	Female	60	57.381	49.704	
vc2173_tw.jpeg	BLACK	Male	51	53.536	48.565	
vc2982_tw.jpeg	WHITE	Male	53	82.731	76.005	
vc2357_cb.jpeg	WHITE	Male	47	53.434	54.38	
vc2512_cb.jpeg	WHITE	Male	50	50.126	48.31	
vc2726_tw.jpeg	WHITE	Female	32	79.227	70.179	
vc2502_cb.jpeg	WHITE	Male	57	76.684	68.86	
vc2736_tw.jpeg	WHITE	Male	49	65.098	60.201	
vc2674_cb.jpeg	WHITE	Male	50	55.108	50.125	
vc2664_cb.jpeg	ASIAN	Female	28	58.458	55.996	
vc2021_cb.jpeg	WHITE	Male	48	49.518	49.301	
vc2159_cb.jpeg	WHITE	Male	26	70.506	67.463	
vc2031_cb.jpeg	WHITE	Male	58	44.415	36.73	
vc2149_cb.jpeg	WHITE	Female	65	49.684	46.308	
vc2205_tw.jpeg	BLACK	Male	28	50.611	48.835	
vc2053_cb.jpeg	WHITE	Male	56	59.899	57.424	
vc2606_cb.jpeg	ASIAN	Male	59	48.081	44.533	
vc2408_cb.jpeg	WHITE	Male	55	51.773	50.519	
vc2418_cb.jpeg	WHITE	Male	46	60.051	53.972	
vc2754_tw.jpeg	WHITE	Male	45	76.921	68.569	
vc2069_tw.jpeg	WHITE	Male	55	56.745	56.99	
vc2335_cb.jpeg	WHITE	Male	33	72.828	70.697	
vc2963_cb.jpeg	WHITE	Male	43	61.401	58.281	
vc2182_cb.jpeg	WHITE	Female	56	74.732	65.017	
vc2973_cb.jpeg	WHITE	Female	62	55.623	52.212	
vc2192_cb.jpeg	WHITE	Male	39	71.871	64.236	
vc2585_cb.jpeg	WHITE	Male	51	57.229	57.038	
vc2595_cb.jpeg	WHITE	Male	27	76.406	73.074	
vc2905_tw.jpeg	WHITE	Male	44	54.981	57.794	
vc2857_cb.jpeg	WHITE	Male	47	76.624	72.861	
vc2847_cb.jpeg	ASIAN	Male	22	57.27	54.904	
vc2177_cb.jpeg	WHITE	Male	25	80.599	71.718	
vc2996_cb.jpeg	WHITE	Male	43	67.638	62.004	
vc2343_tw.jpeg	WHITE	Male	55	49.357	43.196	
vc2986_cb.jpeg	WHITE	Male	40	57.342	57.958	
vc2722_cb.jpeg	WHITE	Male	50	59.691	62.728	
vc2732_cb.jpeg	WHITE	Male	48	51.239	48.444	
vc2670_tw.jpeg	BLACK	Female	27	63.469	64.656	
vc2211_cb.jpeg	WHITE	Male	26	63.937	62.497	
vc2025_tw.jpeg	WHITE	Male	24	76.604	73.563	
vc2369_cb.jpeg	WHITE	Female	66	47.455	45.798	
vc2201_cb.jpeg	BLACK	Male	29	49.508	47.553	
vc2379_cb.jpeg	ASIAN	Female	41	47.244	51.012	
vc2273_cb.jpeg	ASIAN	Male	47	56.65	54.8	
vc2263_cb.jpeg	WHITE	Male	51	50.601	44.391	
vc2426_cb.jpeg	WHITE	Male	48	46.929	45.601	
vc2436_cb.jpeg	WHITE	Male	47	58.153	52.094	
vc2740_cb.jpeg	BLACK	Male	33	67.54	60.915	
vc2638_cb.jpeg	ASIAN	Male	60	68.539	66.18	
vc2750_cb.jpeg	WHITE	Male	39	62.161	56.918	
vc2628_cb.jpeg	WHITE	Female	69	28.996	22.207	
vc2105_cb.jpeg	WHITE	Male	56	71.925	67.813	
vc2681_cb.jpeg	WHITE	Male	67	44.484	45.273	
vc2835_cb.jpeg	WHITE	Male	45	54.912	52.047	
vc2398_tw.jpeg	WHITE	Male	51	74.308	71.118	
vc2388_tw.jpeg	ASIAN	Male	23	75.892	75.343	
vc2503_cb.jpeg	ASIAN	Male	34	57.075	60.7	
vc2513_cb.jpeg	WHITE	Male	57	55.744	51.893	
vc2983_tw.jpeg	WHITE	Male	47	61.264	56.458	
vc2346_cb.jpeg	WHITE	Male	45	50.867	40.576	
vc2148_cb.jpeg	WHITE	Male	68	38.692	39.398	
vc2030_cb.jpeg	WHITE	Female	40	62.695	56.744	
vc2158_cb.jpeg	WHITE	Male	77	51.859	45.332	
vc2020_cb.jpeg	ASIAN	Male	23	55.946	50.664	
vc2665_cb.jpeg	WHITE	Male	28	59.378	56.136	
vc2868_cb.jpeg	ASIAN	Male	50	54.114	54.878	
vc2910_cb.jpeg	ASIAN	Male	33	50.587	47.779	
vc2089_cb.jpeg	WHITE	Male	65	51.554	38.833	
vc2099_cb.jpeg	WHITE	Male	59	51.588	50.781	
vc2900_cb.jpeg	WHITE	Male	70	41.916	40.307	
vc2297_cb.jpeg	WHITE	Male	63	79.587	69.389	
vc2287_cb.jpeg	WHITE	Male	26	66.605	64.3	
vc2193_cb.jpeg	WHITE	Male	53	69.327	62.527	
vc2972_cb.jpeg	WHITE	Female	62	59.97	54.726	
vc2183_cb.jpeg	WHITE	Male	37	64.534	59.48	
vc2962_cb.jpeg	WHITE	Male	51	54.02	49.594	
vc2433_tw.jpeg	INDIA	Male	22	76.088	73.884	
vc2607_cb.jpeg	ASIAN	Male	66	47.334	42.137	
vc2617_cb.jpeg	WHITE	Male	74	66.454	55.917	
vc2052_cb.jpeg	WHITE	Female	53	51.786	45.663	
vc2334_cb.jpeg	WHITE	Male	54	48.326	41.6	
vc2324_cb.jpeg	WHITE	Male	79	45.111	44.398	
vc2419_cb.jpeg	INDIA	Male	38	68.437	65.918	
vc2561_cb.jpeg	WHITE	Male	45	59.049	50.401	
vc2409_cb.jpeg	WHITE	Male	55	43.094	37.3	
vc2126_tw.jpeg	WHITE	Male	39	63.313	60.422	
vc2312_cb.jpeg	BLACK	Male	54	45.43	39.211	
vc2302_cb.jpeg	WHITE	Male	48	52.675	53.079	
vc2547_cb.jpeg	ASIAN	Female	52	51.865	53.176	
vc2415_tw.jpeg	WHITE	Male	30	62.635	50.239	
vc2621_cb.jpeg	WHITE	Male	46	51.284	48.736	
vc2749_cb.jpeg	WHITE	Male	25	64.053	57.612	
vc2631_cb.jpeg	WHITE	Male	50	52.481	48.15	
vc2895_cb.jpeg	WHITE	Male	29	53.523	41.348	
vc2074_cb.jpeg	WHITE	Male	75	38.105	30.214	
vc2885_cb.jpeg	INDIA	Male	26	77.568	79.011	
vc2064_cb.jpeg	BLACK	Female	29	68.957	61.732	
vc2698_cb.jpeg	WHITE	Male	32	59.857	53.368	
vc2688_cb.jpeg	WHITE	Male	35	65.403	62.218	
vc2381_tw.jpeg	WHITE	Male	27	66.313	63.081	
vc2954_cb.jpeg	ASIAN	Male	75	46.787	40.365	
vc2944_cb.jpeg	ASIAN	Male	52	52.32	47.61	
vc2486_cb.jpeg	BLACK	Male	52	49.716	45.95	
vc2496_cb.jpeg	ASIAN	Male	29	73.773	71.898	
vc2936_cb.jpeg	ASIAN	Male	32	64.35	62.055	
vc2782_cb.jpeg	INDIA	Male	29	85.98	78.862	
vc2016_cb.jpeg	INDIA	Male	39	78.058	68.504	
vc2006_cb.jpeg	WHITE	Male	33	66.941	59.687	
vc2653_cb.jpeg	WHITE	Male	53	57.788	53.064	
vc2525_cb.jpeg	WHITE	Male	49	69.616	67.429	
vc2535_cb.jpeg	WHITE	Male	44	52.521	51.875	
vc2208_cb.jpeg	WHITE	Male	28	73.059	69.388	
vc2370_cb.jpeg	WHITE	Female	56	49.33	51.381	
vc2218_cb.jpeg	WHITE	Male	56	55.635	43.16	
vc2360_cb.jpeg	WHITE	Male	58	45.601	37.128	
vc2839_tw.jpeg	INDIA	Female	26	68.959	68.467	
vc2394_cb.jpeg	WHITE	Male	64	51.664	48.468	
vc2384_cb.jpeg	ASIAN	Female	29	56.575	52.068	
vc2813_cb.jpeg	WHITE	Male	64	43.527	41.295	
vc2766_cb.jpeg	WHITE	Female	56	36.533	34.543	
vc2133_cb.jpeg	INDIA	Male	30	55.246	52.881	
vc2123_cb.jpeg	ASIAN	Female	30	50.694	54.655	
vc2317_tw.jpeg	BLACK	Male	49	51.808	48.726	
vc2255_cb.jpeg	WHITE	Male	67	56.705	49.034	
vc2245_cb.jpeg	ASIAN	Female	52	41.206	45.119	
vc2400_cb.jpeg	WHITE	Male	47	62.927	60.332	
vc2578_cb.jpeg	ASIAN	Male	27	59.444	64.425	
vc2410_cb.jpeg	WHITE	Male	43	58.085	52.136	
vc2568_cb.jpeg	WHITE	Male	49	47.446	49.929	
vc2462_cb.jpeg	WHITE	Male	31	47.525	45.038	
vc2656_tw.jpeg	WHITE	Male	31	87.492	81.379	
vc2237_cb.jpeg	WHITE	Male	57	56.312	52.785	
vc2003_tw.jpeg	WHITE	Male	40	75.683	67.408	
vc2365_tw.jpeg	ASIAN	Male	31	61.368	57.838	
vc2029_cb.jpeg	WHITE	Male	48	57.177	52.786	
vc2039_cb.jpeg	WHITE	Male	46	52.474	45.02	
vc2704_cb.jpeg	BLACK	Male	27	83.44	79.61	
vc2714_cb.jpeg	WHITE	Male	69	42.61	38.2	
vc2871_cb.jpeg	WHITE	Male	46	80.207	79.319	
vc2090_cb.jpeg	WHITE	Male	52	60.716	56.644	
vc2909_cb.jpeg	WHITE	Male	45	63.378	64.24	
vc2861_cb.jpeg	WHITE	Male	49	80.041	76.245	
vc2919_cb.jpeg	WHITE	Male	72	51.837	34.528	
vc2787_tw.jpeg	ASIAN	Male	29	59.086	55.48	
