,feat_layer,rand_num,test_ratio,pca_num,imp1,train1,test1,imp2,train2,test2,imp3,train3,test3,imp4,train4,test4,imp5,train5,test5,imp6,train6,test6
60,conv51,2,0.2,330,trustworthy,0.7350478150705873,0.6203263326483294,intelligent,0.6801042108097659,0.514159218410164,attractive,0.7512806013924155,0.623819003920434,aggressive,0.7282393815898799,0.620383147272236,responsible,0.7221177682699281,0.6002171493817288,sociable,0.7497759127960076,0.6734406688003362
61,conv51,2,0.2,340,trustworthy,0.7433542928556458,0.627441498850781,intelligent,0.6849777878920832,0.5090979324878371,attractive,0.7550598920289393,0.6229553784360866,aggressive,0.7322730113345473,0.6268288197362755,responsible,0.7267311293768484,0.6038335652553759,sociable,0.7548832012138635,0.671071552940442
62,conv51,2,0.2,350,trustworthy,0.746560230772817,0.6276018011947677,intelligent,0.6883728304372225,0.5036584210662377,attractive,0.7555512050883373,0.622666369789412,aggressive,0.735907432692403,0.6316303167082102,responsible,0.7298839572954571,0.6016136684208867,sociable,0.75650076593537,0.6734143426307057
63,conv51,3,0.2,150,trustworthy,0.6564634859742958,0.607034150742027,intelligent,0.587925954510021,0.4927779945321587,attractive,0.6532704087010011,0.5723109279658491,aggressive,0.649489512586747,0.6091827413306792,responsible,0.6403297332610123,0.6197282785348064,sociable,0.6728348331964391,0.6019024201380843
64,conv51,3,0.2,160,trustworthy,0.6616417190029459,0.6111601170005445,intelligent,0.5944504897223863,0.4973270057155194,attractive,0.6592473641665508,0.5713996161928391,aggressive,0.6570317992473171,0.6093497450269818,responsible,0.6456625817701537,0.6266823543802423,sociable,0.6795618221855105,0.6082413846569291
65,conv51,3,0.2,170,trustworthy,0.6663274150599089,0.6151460509718238,intelligent,0.6006692309987219,0.5033866185825784,attractive,0.6631259751436117,0.5686889361569453,aggressive,0.661343733286042,0.6039695793435097,responsible,0.651356369176615,0.6262988904312887,sociable,0.689513305354077,0.6006762056895191
66,conv51,3,0.2,180,trustworthy,0.6733895827842621,0.6248484369414956,intelligent,0.6101700018258093,0.5187685332440177,attractive,0.6744759999326664,0.570798933060116,aggressive,0.6710967498125431,0.6086039346417927,responsible,0.6587195637734139,0.6351451610556375,sociable,0.6990388536613175,0.6028208322175843
67,conv51,3,0.2,190,trustworthy,0.6799030599740031,0.6135276033687418,intelligent,0.6213679555297368,0.5071787237882682,attractive,0.6828095563204811,0.5734393041084749,aggressive,0.6771167058694543,0.6158375109215891,responsible,0.6668722511353404,0.6289678597203209,sociable,0.704274644013703,0.6049623633650607
68,conv51,3,0.2,200,trustworthy,0.6842829824777628,0.6038511229306575,intelligent,0.6253983041093331,0.5065040462777259,attractive,0.6892087771982158,0.5772332613089846,aggressive,0.6825746578519574,0.6082726641533427,responsible,0.6701718827819961,0.6208402191120149,sociable,0.7112753463393675,0.6115140384057957
69,conv51,3,0.2,210,trustworthy,0.6904379437184163,0.604364072599599,intelligent,0.6306760179235594,0.49640484136613966,attractive,0.6942570747451441,0.5857765406204166,aggressive,0.6900285194192788,0.6113984331790816,responsible,0.6755963190943253,0.6137117430223927,sociable,0.714924143826667,0.6161401642999482
70,conv51,3,0.2,220,trustworthy,0.6960059020129061,0.5997014106216324,intelligent,0.6346803098898051,0.4930032206344954,attractive,0.7039822095745784,0.5944737468615843,aggressive,0.6946774065683143,0.6045696629397385,responsible,0.6792248064588243,0.6137390511512245,sociable,0.7202946924532416,0.6109682726850003
71,conv51,3,0.2,230,trustworthy,0.6991048510374623,0.5999837198492713,intelligent,0.6362701290161463,0.4970062385288229,attractive,0.7088984585501099,0.5993770780482689,aggressive,0.69753864526726,0.6078330835788933,responsible,0.6814917015276127,0.6183747138738874,sociable,0.7226642291071762,0.6147104352862104
72,conv51,3,0.2,240,trustworthy,0.7075492316463328,0.6057422703575474,intelligent,0.6404090818407259,0.5003794616140939,attractive,0.7167975034165139,0.5986903291305162,aggressive,0.7052300286894927,0.6067644543967822,responsible,0.6873632911317775,0.6220218990977406,sociable,0.7292591989413862,0.6080157443897704
73,conv51,3,0.2,250,trustworthy,0.7106827031518416,0.6030055318174969,intelligent,0.6457779443982659,0.5043321680503688,attractive,0.7200978200749644,0.6017461913471335,aggressive,0.7090181543368617,0.6092186382460584,responsible,0.690274167934107,0.6157024345155504,sociable,0.7351481855066339,0.6064584169404524
74,conv51,3,0.2,260,trustworthy,0.7157058807066621,0.6068735564160109,intelligent,0.6558438920180107,0.5045404346633098,attractive,0.7283762070593772,0.6021679825116639,aggressive,0.713918545337578,0.6103549498451554,responsible,0.6957656832876424,0.6194149792184587,sociable,0.7387989859395256,0.6111515184550076
75,conv51,3,0.2,270,trustworthy,0.7187191581840366,0.6054165306092977,intelligent,0.6589711159765436,0.5056773659881836,attractive,0.7313630121074916,0.6052414921654762,aggressive,0.7160100962008263,0.6130189003043143,responsible,0.6988459464784408,0.619495324353487,sociable,0.7437473976391465,0.6158957883433458
76,conv51,3,0.2,280,trustworthy,0.7216595120627209,0.6066801364737111,intelligent,0.6614707801850895,0.5069539181318845,attractive,0.7357978996030284,0.6020597261881955,aggressive,0.7185782386097522,0.6154035072476025,responsible,0.7012383565515752,0.6209143563721858,sociable,0.7472447303280708,0.6115335438436403
77,conv51,3,0.2,290,trustworthy,0.7240394650575471,0.6049178148873111,intelligent,0.6638100910668199,0.5055912757028618,attractive,0.7410746307461494,0.6097341309398374,aggressive,0.7255139348120075,0.5995947181150241,responsible,0.7030263431226401,0.6165315026668973,sociable,0.7515891194781088,0.6096494860850336
78,conv51,3,0.2,300,trustworthy,0.7261141937269023,0.6084435309303656,intelligent,0.6677254094986371,0.5061971009590908,attractive,0.7448187649585948,0.609378541539127,aggressive,0.7289738685008271,0.595021575814693,responsible,0.7064976899009487,0.6186612543387682,sociable,0.7528364878161357,0.6129220210015653
79,conv51,3,0.2,310,trustworthy,0.7286411674662847,0.609503781284623,intelligent,0.6694850026945505,0.5112114648725068,attractive,0.7468805833510825,0.6041948636385015,aggressive,0.7311508084462306,0.5988135398414705,responsible,0.708731914743935,0.6198964419068484,sociable,0.7556548137602596,0.6144714598584958
80,conv51,3,0.2,320,trustworthy,0.730873586512795,0.6036152158075835,intelligent,0.6713593186849087,0.5085572873268983,attractive,0.7517585579015935,0.5997722848512292,aggressive,0.7346876816981659,0.5990906917094831,responsible,0.7120637355672312,0.6160814532890387,sociable,0.7591491431088904,0.6112115791741437
81,conv51,3,0.2,330,trustworthy,0.7351608392160898,0.6014745272614489,intelligent,0.6742111837976931,0.5041457764612748,attractive,0.7556907214252119,0.6055663991064377,aggressive,0.7381613589722115,0.5996543220045767,responsible,0.7170676678344818,0.6128004645122362,sociable,0.7630788407813943,0.6150312238562016
82,conv51,3,0.2,340,trustworthy,0.7399995122159095,0.6113960111060371,intelligent,0.6765401758382944,0.50600556788541,attractive,0.7577968725730744,0.6020677591627455,aggressive,0.7416765749449552,0.6033408717244721,responsible,0.7198878142026975,0.6181493886443067,sociable,0.7653806154020663,0.619143986917099
83,conv51,3,0.2,350,trustworthy,0.7434424094191089,0.6131700267158002,intelligent,0.6819956317111509,0.5133194327822583,attractive,0.7605026419069981,0.600363560051635,aggressive,0.744850764655242,0.605938704165283,responsible,0.7237808600690474,0.6209457141899414,sociable,0.7715093866706098,0.6153579072136817
84,conv51,4,0.2,150,trustworthy,0.6515044684807088,0.6071396847231334,intelligent,0.5782658232988691,0.5067810990055712,attractive,0.6621856580319916,0.5371662825269019,aggressive,0.6472138952531878,0.6046321590863313,responsible,0.6422812762158309,0.5945071082710844,sociable,0.6642399104373233,0.6139094926339479
85,conv51,4,0.2,160,trustworthy,0.6594470473547405,0.612861105209845,intelligent,0.5858285374334516,0.5119109997210711,attractive,0.6670486654488388,0.544842679811088,aggressive,0.656264159666407,0.6081266313242516,responsible,0.646257066525785,0.5964660659874711,sociable,0.6761445818580368,0.6226565414702004
86,conv51,4,0.2,170,trustworthy,0.6661783973317917,0.604133404204893,intelligent,0.5929300454926311,0.5141048524129339,attractive,0.670272351494619,0.5381182956246112,aggressive,0.6608115096694684,0.5992330837670212,responsible,0.6548404476829538,0.5932559778606393,sociable,0.6855028738711877,0.611688014109049
87,conv51,4,0.2,180,trustworthy,0.6705544534430432,0.6109969331288614,intelligent,0.5974290808074334,0.5194082602896832,attractive,0.6792018497937549,0.5445089087858392,aggressive,0.6662966376985143,0.6072619404031903,responsible,0.6587068653348573,0.603073596617151,sociable,0.6938458611745694,0.6161565481308666
88,conv51,4,0.2,190,trustworthy,0.6748327663021975,0.6139253116318238,intelligent,0.6041965220995266,0.5388465565190922,attractive,0.6880086552918997,0.5477815953245572,aggressive,0.6724432383502805,0.6098144305222238,responsible,0.6636912655852246,0.6085711688646736,sociable,0.7024562350366664,0.6194044313777363
89,conv51,4,0.2,200,trustworthy,0.680434112831682,0.6070434027414747,intelligent,0.6117951082202264,0.543263411054481,attractive,0.6980304913613358,0.5610880995804393,aggressive,0.6789677715653888,0.6046105805091201,responsible,0.6704338986229073,0.5996010010708235,sociable,0.708907464747935,0.6282730397487167
90,conv51,4,0.2,210,trustworthy,0.6933349934481116,0.606374216779066,intelligent,0.6198224012505985,0.5466894922002035,attractive,0.7083228347887857,0.5723735077947028,aggressive,0.6894356397442528,0.6152787127916897,responsible,0.6776113167024438,0.5993807935158536,sociable,0.7138737746988437,0.6308824931090681
91,conv51,4,0.2,220,trustworthy,0.6999557513385918,0.5996548922443113,intelligent,0.6241256409891007,0.5410770533972016,attractive,0.7154000229837741,0.5687526261138086,aggressive,0.6936960812457691,0.6139992196955355,responsible,0.6828411584758763,0.5949277016986408,sociable,0.7162676290497643,0.6295986347538538
92,conv51,4,0.2,230,trustworthy,0.7024242458088382,0.6019207430451968,intelligent,0.6281782257604289,0.5358414158739081,attractive,0.7220178508235947,0.5641805194693773,aggressive,0.6976301822234049,0.609030550243953,responsible,0.6870213799222333,0.5942673014844454,sociable,0.7221732560082229,0.6295416358194639
