,feat_layer,rand_num,test_ratio,pca_num,imp1,train1,test1,imp2,train2,test2,imp3,train3,test3,imp4,train4,test4,imp5,train5,test5,imp6,train6,test6
16,conv52,1,0.2,150,trustworthy,0.6365234925302282,0.5912761048156514,intelligent,0.5807852928736188,0.47893574027979696,attractive,0.6719670434949873,0.508252560988542,aggressive,0.6342457511435347,0.5758787803177345,responsible,0.6247285216444167,0.5266983327423839,sociable,0.6732240370058481,0.5481746211232582
17,conv52,1,0.2,160,trustworthy,0.6422037261325931,0.5956823242521957,intelligent,0.584903821109379,0.47260764088671214,attractive,0.6754297502080375,0.5058836159160591,aggressive,0.6401177092182262,0.5793350098795105,responsible,0.6281923861142353,0.5259267136609119,sociable,0.6763941995858925,0.556620049291041
18,conv52,1,0.2,170,trustworthy,0.6483838802178954,0.5945712465789211,intelligent,0.5936338031397561,0.47100569548640825,attractive,0.6806993231842468,0.5021762733519151,aggressive,0.6459733924567714,0.579077785140876,responsible,0.6333583987920305,0.5278645185561159,sociable,0.6820001986623276,0.5584668205315975
19,conv52,1,0.2,180,trustworthy,0.6552650904958558,0.5986414925978935,intelligent,0.6021570674353881,0.470312202635203,attractive,0.6850288714433923,0.4998840523648357,aggressive,0.6501004585410683,0.58314328386107,responsible,0.640303545112507,0.5328618088693144,sociable,0.6871195704108581,0.5646742271418844
20,conv52,1,0.2,190,trustworthy,0.6590696248480388,0.6049351916512477,intelligent,0.6065771545771951,0.4723964148568689,attractive,0.687581059278001,0.5051273536790889,aggressive,0.6545065390027589,0.5903321572043294,responsible,0.6453640893805032,0.5419077686877961,sociable,0.6919423323309735,0.5749666446814172
21,conv52,1,0.2,200,trustworthy,0.6635415269926627,0.6065429003519969,intelligent,0.6103023969677934,0.4716774894960851,attractive,0.6909101312383057,0.5056570141668214,aggressive,0.6598913254913055,0.5935112544149926,responsible,0.6480546769544878,0.5431740964468004,sociable,0.6952913103317825,0.5805701786374352
22,conv52,2,0.2,100,trustworthy,0.5933606747751518,0.5692471353060056,intelligent,0.5311058026037491,0.4728867684913013,attractive,0.6228693129077807,0.5733164595172722,aggressive,0.5848280658934175,0.588107241787688,responsible,0.5668769570402749,0.5458357743800129,sociable,0.6112199725889156,0.6095037143127253
23,conv52,2,0.2,110,trustworthy,0.6039636609750513,0.581435445572742,intelligent,0.5371904428334932,0.48572270723012484,attractive,0.6328724293861829,0.5769601807200042,aggressive,0.5974128556156504,0.6019562715801069,responsible,0.5790658183800088,0.5568925396497102,sociable,0.6216226777081941,0.6282052534267569
24,conv52,2,0.2,120,trustworthy,0.6098008161065358,0.5786267087252963,intelligent,0.5422389132937541,0.48885710225753415,attractive,0.6386395727667644,0.5805439936862237,aggressive,0.6035972578633582,0.5953557307258621,responsible,0.5846167312154241,0.561736336901443,sociable,0.6269116661022354,0.628416733991961
25,conv52,2,0.2,130,trustworthy,0.6145035452840266,0.5773742744834612,intelligent,0.5578201642432842,0.48843442186002384,attractive,0.6483143175587364,0.5808992027817131,aggressive,0.6060408197840781,0.5994041543715769,responsible,0.5921153776469347,0.5653813704194218,sociable,0.6351583217128398,0.6339453232563846
26,conv52,2,0.2,140,trustworthy,0.6215498875598572,0.5907885163568386,intelligent,0.5647881049083844,0.4817422895043366,attractive,0.6576101575515236,0.58167830103499,aggressive,0.6144930274544373,0.6095161161408977,responsible,0.5984159297343823,0.571704777414799,sociable,0.6437125161629857,0.6446484395483122
27,conv52,2,0.2,150,trustworthy,0.6301645753711083,0.5937938084961867,intelligent,0.5696570972091828,0.4925945644134296,attractive,0.6611474169700534,0.5807281232554149,aggressive,0.6247607701423042,0.6083615793187119,responsible,0.6052698309963614,0.5744726505943345,sociable,0.6475015225440656,0.6478308771663335
28,conv52,2,0.2,160,trustworthy,0.6425101799055561,0.6003639920046139,intelligent,0.579086396581859,0.503632600742848,attractive,0.6643523168062986,0.5763005774013189,aggressive,0.6355795748851969,0.6216234274537795,responsible,0.6185117925549227,0.5763137264226613,sociable,0.658836041978333,0.6580669311182328
29,conv52,2,0.2,170,trustworthy,0.6443329697632694,0.5982096822350605,intelligent,0.5854137459313185,0.5024661956846044,attractive,0.669484744207449,0.5687034679369594,aggressive,0.6392334487784741,0.6194290836530306,responsible,0.6218036995944984,0.5730416423944198,sociable,0.6633295463729224,0.6508222685886544
30,conv52,2,0.2,180,trustworthy,0.6514726646321205,0.5938135155374494,intelligent,0.5942717829131907,0.507320857050263,attractive,0.675713665829468,0.560107087899311,aggressive,0.6424988850305754,0.6190781826147511,responsible,0.6287917431961285,0.5820990822129531,sociable,0.6685728526807133,0.6495233085452495
31,conv52,2,0.2,190,trustworthy,0.6566534255534663,0.5976403996551543,intelligent,0.601940359167106,0.5024991007075882,attractive,0.6821649557676742,0.5568526543197551,aggressive,0.645472472431286,0.6207782283745177,responsible,0.634415810820398,0.5822276527475726,sociable,0.6749615163178267,0.6472002117006276
32,conv52,2,0.2,200,trustworthy,0.6642655715064527,0.5919508834177678,intelligent,0.6039603624509519,0.4983654094680874,attractive,0.68616135677587,0.556393155777027,aggressive,0.6509141686312881,0.6156340122894556,responsible,0.6387612402312667,0.5822746939326421,sociable,0.6828051438820124,0.6417109198840805
33,conv52,3,0.2,100,trustworthy,0.6024961639125737,0.5464179926657725,intelligent,0.5342471525842774,0.44385362401269074,attractive,0.6288267826349624,0.5580147231212418,aggressive,0.601763888740467,0.5369478437306479,responsible,0.5754685038070843,0.5207164997436278,sociable,0.628998098660992,0.5555272694367016
34,conv52,3,0.2,110,trustworthy,0.6063575402746048,0.5511887345548533,intelligent,0.5402788376191469,0.44541196235661434,attractive,0.6340709328645099,0.5693857324942613,aggressive,0.6043640660299467,0.5437578763269171,responsible,0.5820207458383853,0.5288176313625953,sociable,0.6324626541458606,0.5604094566474656
35,conv52,3,0.2,120,trustworthy,0.6149505612947426,0.5591153791648512,intelligent,0.5490774499616763,0.4536777396518194,attractive,0.642146297950238,0.5696067454082667,aggressive,0.6129417350254448,0.5485059028846399,responsible,0.5894831786441365,0.5380907259210044,sociable,0.6454580763827781,0.5724446862432052
36,conv52,3,0.2,130,trustworthy,0.623179262691126,0.560567746375474,intelligent,0.5563583177400157,0.45686311391980544,attractive,0.6470796859799833,0.5699408501497216,aggressive,0.6178420148450676,0.5522817112180202,responsible,0.5991850205854975,0.5412372193024065,sociable,0.6513226111605532,0.578057590474886
37,conv52,3,0.2,140,trustworthy,0.6333252319046133,0.5680711470099167,intelligent,0.5679545809544315,0.46397707664925303,attractive,0.6521108945707405,0.5705137036410911,aggressive,0.6284301848518901,0.5586183839396824,responsible,0.6089794149563436,0.5493881700529184,sociable,0.6605291318524196,0.5841538026943647
38,conv52,3,0.2,150,trustworthy,0.643824781628197,0.5717356767929161,intelligent,0.5767643298490381,0.47412051917502046,attractive,0.6559064687810279,0.5748383114105592,aggressive,0.641375951053999,0.5575492680308092,responsible,0.6197390352930756,0.5536383558018652,sociable,0.6666920748405868,0.5873323959398538
39,conv52,3,0.2,160,trustworthy,0.6486007014336268,0.5748572055499418,intelligent,0.580420785250796,0.4752645250637288,attractive,0.6584369623825346,0.5758153025398708,aggressive,0.6472596622456377,0.5564548116802993,responsible,0.6232151697039465,0.5487467517335962,sociable,0.6741648219387498,0.591638220497395
40,conv52,3,0.2,170,trustworthy,0.6519123697408086,0.5698548809797706,intelligent,0.5852033742476892,0.48239455754510746,attractive,0.6641226566022846,0.5777957987732724,aggressive,0.6512466644906552,0.5562007885453978,responsible,0.6263815567053367,0.5465141324791609,sociable,0.6786771442218726,0.5894705068688347
41,conv52,3,0.2,180,trustworthy,0.659828923369836,0.576077865153162,intelligent,0.5930250312617833,0.4880811823719714,attractive,0.6703019142964799,0.5773811472263988,aggressive,0.6573880571854887,0.5577509400008256,responsible,0.6367496414186876,0.5563962984856451,sociable,0.6819160374588564,0.5879425270911015
42,conv52,3,0.2,190,trustworthy,0.663532970085413,0.5798974562880584,intelligent,0.6021049229426502,0.4902091936342372,attractive,0.6733881961275223,0.5717476442859729,aggressive,0.6615784719530138,0.5584815662567902,responsible,0.6400036805078417,0.5651627484218108,sociable,0.6860372872322483,0.5936951019878418
43,conv52,3,0.2,200,trustworthy,0.6678206402636775,0.5875870541765571,intelligent,0.6048044963075662,0.4883214871953726,attractive,0.6775547957819925,0.577157309632588,aggressive,0.6643388889619505,0.561219987402944,responsible,0.6430339778536388,0.5688067452141311,sociable,0.6902984743160158,0.6056859512936182
44,conv52,4,0.2,100,trustworthy,0.6022190412721876,0.5467769158431757,intelligent,0.5283066582700622,0.4771544065361088,attractive,0.643730403555076,0.520119448516908,aggressive,0.6014524272670707,0.5412923480501473,responsible,0.5796017748281944,0.4918593593519571,sociable,0.6274493318375985,0.567668003348878
45,conv52,4,0.2,110,trustworthy,0.6123873579624491,0.5552753619135467,intelligent,0.5372664188561518,0.4884901939582761,attractive,0.6478038274137774,0.515428579568693,aggressive,0.6067046125782175,0.5558931669072726,responsible,0.590955553676343,0.5120456600514601,sociable,0.6355293392736787,0.57530862509225
46,conv52,4,0.2,120,trustworthy,0.6177141941445993,0.5558218079758234,intelligent,0.5452851272346598,0.4891044736550894,attractive,0.6546564800514261,0.5286679487327318,aggressive,0.6106066315387675,0.5638012965141658,responsible,0.5979617956701248,0.5117762604419673,sociable,0.6416625240759228,0.5881315588984618
47,conv52,4,0.2,130,trustworthy,0.6287418681042011,0.5524274298670214,intelligent,0.5533124391520159,0.49367707552545287,attractive,0.6587886363659795,0.5304937550331887,aggressive,0.6219632562585033,0.554050632526797,responsible,0.6089459834651957,0.5135676140243263,sociable,0.6568133299973075,0.5838072901763564
48,conv52,4,0.2,140,trustworthy,0.6338321360590704,0.5509664532980432,intelligent,0.5609494289842407,0.49289757922111466,attractive,0.6620266058423321,0.5323190319004458,aggressive,0.62560932029296,0.5459792582681109,responsible,0.613912540827061,0.5123221596092349,sociable,0.6611352091758474,0.5781631591266884
49,conv52,4,0.2,150,trustworthy,0.6414862745393661,0.5686773048006261,intelligent,0.5691559468960505,0.515288097388329,attractive,0.6686104007141999,0.5375878330740937,aggressive,0.6380173950686688,0.5559213244288255,responsible,0.6207465601203611,0.5289699474302901,sociable,0.6676195455457266,0.5802279973004503
50,conv52,4,0.2,160,trustworthy,0.6443448277397755,0.5743671767047537,intelligent,0.5746985784059047,0.5163909822862022,attractive,0.6702590337490404,0.5380613647107542,aggressive,0.6421379129141049,0.5564336686746146,responsible,0.6243085591027776,0.5404780960290269,sociable,0.6710702846047323,0.5808543574708536
51,conv52,4,0.2,170,trustworthy,0.6541402377028577,0.5794822311239595,intelligent,0.5849303438206742,0.5133178677768621,attractive,0.6754404886607388,0.5303942939414025,aggressive,0.6489032330691632,0.5677148620149544,responsible,0.6305089119939872,0.545261890117745,sociable,0.6774596030021417,0.5934050414368993
52,conv52,4,0.2,180,trustworthy,0.6610464909210046,0.5785836815667489,intelligent,0.5919626074122942,0.5135035921628786,attractive,0.679279096034952,0.5344873651858782,aggressive,0.6545926964732468,0.5695763540074804,responsible,0.640687206759506,0.5408110950827965,sociable,0.6817274134768849,0.5933139020345458
53,conv52,4,0.2,190,trustworthy,0.6646095059758576,0.5759473304087313,intelligent,0.5973014679382153,0.5063780631570988,attractive,0.6812721867453718,0.5330664470685842,aggressive,0.6560300056716378,0.5687760676357063,responsible,0.6454930304998228,0.5333506117315013,sociable,0.6889846582284936,0.5940455556989742
54,conv52,4,0.2,200,trustworthy,0.6692819625247759,0.5797664193704379,intelligent,0.6003803259775533,0.5207971659851118,attractive,0.6860432617603454,0.5402046769977131,aggressive,0.6593123179999494,0.5686855213044799,responsible,0.6505048033783679,0.5414149896237925,sociable,0.6931121441425236,0.5962676712979758
55,conv52,5,0.2,100,trustworthy,0.6031119591437986,0.5492128942998018,intelligent,0.5301685308679619,0.46580759427812857,attractive,0.6167358430509794,0.593906918959373,aggressive,0.6022103023354658,0.5372483058717553,responsible,0.5748031540143517,0.5341619288798424,sociable,0.6205205674711392,0.5939702348498784
56,conv52,5,0.2,110,trustworthy,0.6139078111920883,0.5505446661263249,intelligent,0.5380572483097172,0.48762813217123857,attractive,0.6279620598801281,0.5996372399429951,aggressive,0.610465371799071,0.5346459835454948,responsible,0.5841474355431356,0.5467672914395751,sociable,0.6310283786606393,0.5907374864397118
57,conv52,5,0.2,120,trustworthy,0.6207925386365355,0.5577033126934963,intelligent,0.5460556168538515,0.4967017141606523,attractive,0.6390963651249264,0.6028386584866164,aggressive,0.6169022838939837,0.545539940092831,responsible,0.5936568451078645,0.5465762992843156,sociable,0.6431697646257045,0.5885888683839687
58,conv52,5,0.2,130,trustworthy,0.6259116496871563,0.5594918751114193,intelligent,0.5524110203104659,0.5108184447994231,attractive,0.6460744066770492,0.6013901661332562,aggressive,0.6197871006930407,0.5394887556784104,responsible,0.6011074795540032,0.5528654338133258,sociable,0.6491987520650817,0.5890028661610137
59,conv52,5,0.2,140,trustworthy,0.6367198871074269,0.5620431020437429,intelligent,0.5615611948628245,0.5085413560493943,attractive,0.6526687928801012,0.5937739241379072,aggressive,0.6344167576112436,0.551641417399305,responsible,0.6093626516360914,0.5567370706135972,sociable,0.6645896715803666,0.5885765442518361
60,conv52,5,0.2,150,trustworthy,0.6443198699068836,0.5665386712832486,intelligent,0.5697280450564677,0.513506348125654,attractive,0.6571267829986838,0.5962168553033206,aggressive,0.6410650188808168,0.5516806613146129,responsible,0.6181702777292614,0.5688003404537546,sociable,0.6677691488428976,0.5860732284595207
61,conv52,5,0.2,160,trustworthy,0.648828419940645,0.5705002468526998,intelligent,0.5743621498039276,0.5168183839153305,attractive,0.6603788952432939,0.5880805790576806,aggressive,0.6481044354369162,0.5601171883916443,responsible,0.6213274142335076,0.5702672489910084,sociable,0.6738591046824819,0.5883127733007343
62,conv52,5,0.2,170,trustworthy,0.6555616838630273,0.5723655631693343,intelligent,0.579988933246852,0.5153955346987599,attractive,0.6611017553807591,0.5880881334797811,aggressive,0.6525805406799324,0.5588926933840673,responsible,0.624341697595992,0.5671049959597603,sociable,0.6812938586788679,0.583817722232916
63,conv52,5,0.2,180,trustworthy,0.6599977115906499,0.5678579596635178,intelligent,0.5854529019687489,0.5101724454626362,attractive,0.6641036341744275,0.5950677941156399,aggressive,0.6591237554988634,0.5474221713357799,responsible,0.6307244925167155,0.5658655239634149,sociable,0.683750784630129,0.5816135652656934
64,conv52,5,0.2,190,trustworthy,0.6639402058999018,0.577162829823202,intelligent,0.5944777662568813,0.525007165972841,attractive,0.6701560894433313,0.5919029845143878,aggressive,0.6639044074107417,0.5437314969716958,responsible,0.6370416041129229,0.5827560571011026,sociable,0.6881522221532398,0.5856001197955641
65,conv52,5,0.2,200,trustworthy,0.6725432595515117,0.573340154916544,intelligent,0.5985648979642166,0.5166843822787706,attractive,0.6760647261848787,0.5934898511593345,aggressive,0.6693329798430615,0.5489178279625886,responsible,0.6455699731156328,0.5638643771490011,sociable,0.6946451478837793,0.5881762255223804
66,conv52,6,0.2,100,trustworthy,0.6128156876380322,0.46503247466860853,intelligent,0.5363332493999465,0.4319248991117163,attractive,0.633056846924257,0.5479409104324053,aggressive,0.6042667791687576,0.511980536078044,responsible,0.5765737963215227,0.4808319054898722,sociable,0.6274767162383722,0.5596910228724209
67,conv52,6,0.2,110,trustworthy,0.6226137802550046,0.4687831206647578,intelligent,0.5453487670825885,0.43986043346490106,attractive,0.6406942983221158,0.5401455461694656,aggressive,0.6162014106769101,0.513438315195695,responsible,0.5882386500664343,0.5000649596937234,sociable,0.6366554940421817,0.5584949215016825
68,conv52,6,0.2,120,trustworthy,0.6309262014344343,0.4720610559526425,intelligent,0.5529565732397735,0.44357154253066833,attractive,0.6485228618163673,0.5386034793619073,aggressive,0.6238042229473443,0.5034827455382268,responsible,0.5948844960048737,0.5071410900927632,sociable,0.644749314257559,0.5667439210485848
69,conv52,6,0.2,130,trustworthy,0.6360469952381047,0.47102625406738524,intelligent,0.5643637522741548,0.4431453436373791,attractive,0.656981052451041,0.5440058438247711,aggressive,0.6308967517173253,0.5037906414656176,responsible,0.6031635538430561,0.5190508999885257,sociable,0.6524227346951429,0.5762347607395151
70,conv52,6,0.2,140,trustworthy,0.6427254085075144,0.4887590910764707,intelligent,0.5753369846910658,0.44166136519797966,attractive,0.6654729846085792,0.5420165398134847,aggressive,0.6381400887191422,0.5150203827690963,responsible,0.6100490360665284,0.5300960914134977,sociable,0.6583438074754525,0.5894864831930129
71,conv52,6,0.2,150,trustworthy,0.6522336535402664,0.5106078361624127,intelligent,0.584567689472906,0.45144127549281976,attractive,0.6707746323061317,0.5336588370597795,aggressive,0.6480324542484005,0.5320489852270271,responsible,0.6184354844941943,0.5478108201000347,sociable,0.6648074006176647,0.5977715019521178
72,conv52,6,0.2,160,trustworthy,0.6556657665757922,0.5089164181118885,intelligent,0.5883777040082259,0.4502909443314427,attractive,0.6743251960355853,0.5343100396312522,aggressive,0.6505468735378853,0.5298566898604519,responsible,0.6222579170691593,0.546885151741025,sociable,0.6694394005818836,0.6010546461842647
73,conv52,6,0.2,170,trustworthy,0.662947313879913,0.5103895810254466,intelligent,0.5944198527434931,0.44870109491074567,attractive,0.6810475739518158,0.5261226541198918,aggressive,0.6570257509654089,0.524490433350475,responsible,0.6281383165509885,0.5391753412472859,sociable,0.677322958704644,0.5892984152749469
74,conv52,6,0.2,180,trustworthy,0.6678077530030438,0.5146345147464788,intelligent,0.6015695261773897,0.44346237764013147,attractive,0.683609513074097,0.5310617726347772,aggressive,0.6602683837674025,0.5333392833249331,responsible,0.6347115047652634,0.5334592789019901,sociable,0.6820984771129733,0.6000494981870467
75,conv52,6,0.2,190,trustworthy,0.6744549118073647,0.5174170598086637,intelligent,0.6069850154317561,0.4515308332561537,attractive,0.6876839837541922,0.5288952479626515,aggressive,0.6646222860706892,0.5398860952141852,responsible,0.6414632742168508,0.5395824174682862,sociable,0.6867100924930712,0.6033725845287812
76,conv52,6,0.2,200,trustworthy,0.6772598689636912,0.5257019115460867,intelligent,0.6097035865667666,0.4589450746459763,attractive,0.6948904063874308,0.5344730978076736,aggressive,0.6678775290256487,0.5485677658156651,responsible,0.6447237264287194,0.5453963197441734,sociable,0.6928886449284686,0.6087511346425758
77,conv52,7,0.2,100,trustworthy,0.5924356259989838,0.5758892875423618,intelligent,0.5232286440560395,0.4898817695482893,attractive,0.630133362511975,0.57688499198145,aggressive,0.6030330179481402,0.5266983580790257,responsible,0.5726096750106678,0.516153889256584,sociable,0.619363639131148,0.5918896662976344
78,conv52,7,0.2,110,trustworthy,0.6073258075741544,0.5752103897432552,intelligent,0.5372890808535523,0.48705855498100764,attractive,0.636468106737638,0.5729260545881721,aggressive,0.6104556606833074,0.5402691250393997,responsible,0.5909918735683375,0.5129065770780605,sociable,0.6288701212327683,0.6002326747633855
79,conv52,7,0.2,120,trustworthy,0.6094159400182639,0.578480146645126,intelligent,0.5396981200780396,0.4980036699246991,attractive,0.6421444174005246,0.5881649681351535,aggressive,0.6135508944152129,0.5389612465940957,responsible,0.5943134691158463,0.5184441236706316,sociable,0.6355873406907132,0.6096093612545411
80,conv52,7,0.2,130,trustworthy,0.6133875799847296,0.5782687185060682,intelligent,0.5452437037987967,0.5002064644369774,attractive,0.6456417818766729,0.5854602365397089,aggressive,0.6156381667847951,0.543282032739565,responsible,0.6030166804722861,0.5094450406293924,sociable,0.6411489601589357,0.60720755025856
81,conv52,7,0.2,140,trustworthy,0.6260653867730221,0.5934681522384054,intelligent,0.5555897574942367,0.5062446044037519,attractive,0.6508654539208236,0.5850692004899146,aggressive,0.6298026147993618,0.5650002662318675,responsible,0.6132822065848113,0.526284835093966,sociable,0.6509592125461894,0.6124163094838856
82,conv52,7,0.2,150,trustworthy,0.6350898780729798,0.6016278082883536,intelligent,0.5705588904880181,0.5139356318176199,attractive,0.6574079320932082,0.592110884144982,aggressive,0.6380825000941667,0.5648413724836101,responsible,0.6216870001600728,0.5336649061161621,sociable,0.6582923232790416,0.615453022650873
83,conv52,7,0.2,160,trustworthy,0.6396438444567083,0.5958988778341532,intelligent,0.5747682750679182,0.5151825848445218,attractive,0.6592886459243118,0.5914879250925931,aggressive,0.6408898609304083,0.558335003642325,responsible,0.62693406203589,0.53074130531204,sociable,0.6633440954277624,0.6123053146727794
84,conv52,7,0.2,170,trustworthy,0.6450350302470496,0.5987998342689534,intelligent,0.5781286013178334,0.5151691640970703,attractive,0.6610986319969562,0.5914886186228737,aggressive,0.6469647040471623,0.5683687940020977,responsible,0.6310528028285374,0.5315061563978631,sociable,0.6687063942528297,0.6216055821547041
85,conv52,7,0.2,180,trustworthy,0.6514881540625932,0.5952077046796899,intelligent,0.5848615884370083,0.5167592797315744,attractive,0.6666196108082861,0.5980673882901548,aggressive,0.652334723640001,0.5738915504831876,responsible,0.6391288112802413,0.5330187431386194,sociable,0.6745624071501399,0.6252305172266035
86,conv52,7,0.2,190,trustworthy,0.6602024325104323,0.5968617563891042,intelligent,0.5959987056071435,0.5221093643113874,attractive,0.6708209572087631,0.6003775860322392,aggressive,0.656775853103099,0.5691392223906071,responsible,0.6455427364542857,0.5388712247114233,sociable,0.6835555865195497,0.6233698472217802
87,conv52,7,0.2,200,trustworthy,0.664453044594031,0.5958165041273504,intelligent,0.5986558924727617,0.5179236741544373,attractive,0.6725829428037207,0.6021848589687283,aggressive,0.6616424744556281,0.5721716680366757,responsible,0.64972519453922,0.5308566889797381,sociable,0.6857051442786334,0.6202357457224741
88,conv52,8,0.2,100,trustworthy,0.5959809701846118,0.5651440685341491,intelligent,0.5131438821823812,0.5338520322277485,attractive,0.6278268681425982,0.5808745474212289,aggressive,0.5962551463154442,0.543401653228607,responsible,0.5642220371001083,0.5437412277226774,sociable,0.6226178600101637,0.5740197500509726
89,conv52,8,0.2,110,trustworthy,0.6071438648745974,0.5790673429421227,intelligent,0.5264097556005016,0.5327756742073738,attractive,0.6348820295030182,0.5874649464762741,aggressive,0.6106042077744961,0.547351371087469,responsible,0.578992043671876,0.5505241913239269,sociable,0.6361011258836973,0.5818136316966352
90,conv52,8,0.2,120,trustworthy,0.612345852478947,0.584238026789517,intelligent,0.5375634649328059,0.5403266633372559,attractive,0.6454373195756666,0.5882436338627103,aggressive,0.6147722160605484,0.5460462593448634,responsible,0.5892873538784117,0.5556537021361817,sociable,0.644686738783127,0.5826013735026662
91,conv52,8,0.2,130,trustworthy,0.6245700220915114,0.5705481412463811,intelligent,0.5496910415607742,0.5186314156678574,attractive,0.6485317768829648,0.5866664985768907,aggressive,0.6234676787133877,0.5373746175362789,responsible,0.6027749703343492,0.5439770078914183,sociable,0.6552143605240484,0.5794259275007244
92,conv52,8,0.2,140,trustworthy,0.6311988937013976,0.5601575741892014,intelligent,0.5595433527669187,0.5223670297806324,attractive,0.6533983408508945,0.5926722868600879,aggressive,0.6302488837995824,0.5410810774924301,responsible,0.6094707876970166,0.5447119574707457,sociable,0.6609499925230806,0.5804021622920439
