,feat_layer,rand_num,test_ratio,pca_num,imp1,train1,test1,imp2,train2,test2,imp3,train3,test3,imp4,train4,test4,imp5,train5,test5,imp6,train6,test6
55,conv52,2,0.2,280,trustworthy,0.7208884778182945,0.6351168113608593,intelligent,0.6582903581637406,0.5262306421679046,attractive,0.7384944892795584,0.6009458442773508,aggressive,0.7186039040130243,0.633524504257296,responsible,0.6999553728436495,0.6014460767866644,sociable,0.7435426578245884,0.6675520165295307
56,conv52,2,0.2,290,trustworthy,0.7254514487183785,0.6339334403499028,intelligent,0.6650926153346877,0.5211383513123986,attractive,0.7433025815501246,0.6052323289158875,aggressive,0.7224542315420256,0.6301061590969226,responsible,0.7060842879162474,0.6014822208009958,sociable,0.7490223130957517,0.6754476547398323
57,conv52,2,0.2,300,trustworthy,0.7283656258053843,0.6332580987616071,intelligent,0.6683677148015187,0.5169594959874719,attractive,0.7463246768813323,0.6055433196134895,aggressive,0.7258611528339239,0.6280401872102057,responsible,0.7087655964699952,0.5987600893689261,sociable,0.7515938320637401,0.6734757997787891
58,conv52,2,0.2,310,trustworthy,0.7331375197409844,0.6338533018825689,intelligent,0.6717737527409993,0.5200551748162939,attractive,0.7481039918926714,0.607998778627446,aggressive,0.7299267034785993,0.6260619646358154,responsible,0.7126612981143756,0.5953753667170827,sociable,0.7545032897894138,0.6711405603693964
59,conv52,2,0.2,320,trustworthy,0.7385493672669059,0.6295309987717066,intelligent,0.6769647265510552,0.5109812365338542,attractive,0.7537802571878218,0.6126109770264848,aggressive,0.7339381478257262,0.621163156911397,responsible,0.7161879718788358,0.592121580891927,sociable,0.757449075504506,0.6715901079992059
60,conv52,2,0.2,330,trustworthy,0.7402573938066573,0.631273279189803,intelligent,0.6791301453094273,0.5110697381746484,attractive,0.7562464203098757,0.6132235323227162,aggressive,0.7345675059713964,0.6222724460309752,responsible,0.7185056206326247,0.5944648103601441,sociable,0.7589645222622459,0.6704041067380859
61,conv52,2,0.2,340,trustworthy,0.7428359865157539,0.626758257488397,intelligent,0.682854600724304,0.505201552486592,attractive,0.7572865981040697,0.6171380243695507,aggressive,0.7377799875393558,0.6217068053003142,responsible,0.7214975139315218,0.5849211379383628,sociable,0.7611382278203422,0.6727671932884842
62,conv52,2,0.2,350,trustworthy,0.7452023395091415,0.6300705473535312,intelligent,0.6876511039264823,0.5041581426226536,attractive,0.7610251993870774,0.6236104306873061,aggressive,0.7408836147228451,0.6204676397635919,responsible,0.7261820595975962,0.5897562670518262,sociable,0.7641202152758464,0.6776851670444574
63,conv52,3,0.2,150,trustworthy,0.6660787994585363,0.6159604943308554,intelligent,0.5945389145898655,0.5043425542671646,attractive,0.6758144485378079,0.5992577725001154,aggressive,0.6608973963339908,0.6127389497007971,responsible,0.6445407725141444,0.629914900913549,sociable,0.687175117111651,0.6169352420271682
64,conv52,3,0.2,160,trustworthy,0.6671697882602726,0.6166535603014973,intelligent,0.5998635261773907,0.5021138289658309,attractive,0.6857084047483439,0.6011331331751996,aggressive,0.6627180967022244,0.6136075497099757,responsible,0.646942466370365,0.6314801245221598,sociable,0.6898100710671793,0.6148745519334062
65,conv52,3,0.2,170,trustworthy,0.6774524193675822,0.6203438449715265,intelligent,0.6051347117827054,0.5105405195313479,attractive,0.6923929040419853,0.5999906905948849,aggressive,0.6709093053530858,0.616107069245969,responsible,0.6547620514030812,0.6316310487424499,sociable,0.7007550270670987,0.6198792179021201
66,conv52,3,0.2,180,trustworthy,0.684664889282365,0.6291920303041169,intelligent,0.616411173032837,0.5049917347568113,attractive,0.7006842752705001,0.593656517387862,aggressive,0.6793724196791673,0.6195558827601276,responsible,0.6630083140388475,0.6321819150435167,sociable,0.711987683883668,0.6296823734438074
67,conv52,3,0.2,190,trustworthy,0.6914719648046777,0.6214739569812421,intelligent,0.6209009735639311,0.5032199099938292,attractive,0.7035008726272112,0.5953002573839131,aggressive,0.6878461962651944,0.6122730804369616,responsible,0.6667160961547968,0.6267728036889473,sociable,0.7193885448270343,0.6242677903256039
68,conv52,3,0.2,200,trustworthy,0.6945942750319312,0.6124355193709115,intelligent,0.6254209380181472,0.5059971702480804,attractive,0.7079360163303058,0.6044282635781209,aggressive,0.6950969905381814,0.604410181433967,responsible,0.6707009719875875,0.6218521285990662,sociable,0.723440004583652,0.6206599450730909
69,conv52,3,0.2,210,trustworthy,0.6955008331420663,0.6124005479945952,intelligent,0.6284748900875451,0.5021609782702491,attractive,0.71039353227146,0.6138244482930539,aggressive,0.6960926562431504,0.6006860069060853,responsible,0.6722729986537275,0.6224720167204958,sociable,0.7246842520626238,0.6255083818318797
70,conv52,3,0.2,220,trustworthy,0.6996000977923779,0.6156783289820452,intelligent,0.6316939412039126,0.4927307394918796,attractive,0.7143716157469993,0.6118428432701586,aggressive,0.702013628546662,0.6060510227225118,responsible,0.6767853241048792,0.6175313073911427,sociable,0.7284523905332106,0.6321327606262894
71,conv52,3,0.2,230,trustworthy,0.7020231306751747,0.6134789003537842,intelligent,0.6357967424780752,0.493339324883919,attractive,0.7197642337469947,0.610879495583036,aggressive,0.7052231764811292,0.6054014558299551,responsible,0.6796501469679062,0.6180306850723876,sociable,0.7321570315352053,0.6279777429701735
72,conv52,3,0.2,240,trustworthy,0.7126346864001384,0.6024177945992057,intelligent,0.6411787830070454,0.4958411876380974,attractive,0.7215509132705652,0.6061697976142411,aggressive,0.7113865875191749,0.6063739136778477,responsible,0.685275637676442,0.6149694759832361,sociable,0.7351699629737977,0.6275106079812744
73,conv52,3,0.2,250,trustworthy,0.7161119260522388,0.6029770739101792,intelligent,0.6477613926766079,0.5005127368644647,attractive,0.7243577729454823,0.6065060691726526,aggressive,0.7138059407192988,0.6091463099551604,responsible,0.6896955233403977,0.6128153802362217,sociable,0.7396565214393359,0.6278815384103187
74,conv52,3,0.2,260,trustworthy,0.7171888446523985,0.6055574825706114,intelligent,0.6496392211514881,0.5050966246664472,attractive,0.729103489470755,0.6093882476304289,aggressive,0.7175744418679494,0.609145967963971,responsible,0.6927770263631869,0.6139161645522477,sociable,0.744728080644975,0.6306919177305198
75,conv52,3,0.2,270,trustworthy,0.7224011019235358,0.6091805703297342,intelligent,0.6540000751181815,0.5015027851997963,attractive,0.733067909920396,0.6050939955222531,aggressive,0.7237973756912927,0.6060392748510686,responsible,0.6960276178880527,0.6154142780921331,sociable,0.7481509345519034,0.6299043224311978
76,conv52,3,0.2,280,trustworthy,0.7261850022049408,0.6119013879536848,intelligent,0.6587952067112831,0.4972049631797869,attractive,0.7402047235618253,0.6141451364775263,aggressive,0.7281550540508468,0.6087816783145473,responsible,0.6994575506144937,0.6148662722268131,sociable,0.7543628499939904,0.6394771074107339
77,conv52,3,0.2,290,trustworthy,0.7282953459157451,0.611436221946212,intelligent,0.6616929711125081,0.49827727714654974,attractive,0.743242595938776,0.6090477401716239,aggressive,0.7305153034543163,0.6076968830319892,responsible,0.702009305227322,0.6126254050100367,sociable,0.7559076170263455,0.6394649815542601
78,conv52,3,0.2,300,trustworthy,0.7319563349046636,0.6099566740537575,intelligent,0.6659729062624109,0.502629919331413,attractive,0.7483424805814194,0.6067277248524231,aggressive,0.7345620023863466,0.6073513567404085,responsible,0.7065692763579146,0.6065375951786236,sociable,0.7625654990605277,0.6364254876620122
79,conv52,3,0.2,310,trustworthy,0.7345212627073229,0.615241417673295,intelligent,0.6688111067420459,0.5027995746253544,attractive,0.7521135595306316,0.6042263171524975,aggressive,0.7384157471660057,0.6045594829441167,responsible,0.7107278824465563,0.6087604852314186,sociable,0.7644234694878744,0.63741439134088
80,conv52,3,0.2,320,trustworthy,0.7387719831588387,0.6030776727316296,intelligent,0.6704395625689461,0.5015625376818105,attractive,0.753054365581707,0.6029165686381464,aggressive,0.7413903781854554,0.5962715764121174,responsible,0.712521602219101,0.6070649625433169,sociable,0.7653084424576534,0.6355306845645413
81,conv52,3,0.2,330,trustworthy,0.741990632148652,0.6013622593618735,intelligent,0.6784025200266053,0.498907597907202,attractive,0.7557257693250742,0.608564307527692,aggressive,0.7438381840678315,0.5947989866103762,responsible,0.7161681572813956,0.6052850172184502,sociable,0.7671127164712366,0.6344495949574543
82,conv52,3,0.2,340,trustworthy,0.744445162437903,0.6060195960338349,intelligent,0.6804582825156039,0.4979445066956714,attractive,0.7585075608935582,0.5997315426163945,aggressive,0.7458370754524685,0.5976285684236693,responsible,0.7192494431756843,0.6130836537148858,sociable,0.769792786699398,0.6353418605191554
83,conv52,3,0.2,350,trustworthy,0.7469841302690648,0.6044407498404869,intelligent,0.6826776307244238,0.5043882662122989,attractive,0.7607252160407924,0.6016844095021876,aggressive,0.7467416570344277,0.6003332513756944,responsible,0.7202888359981094,0.6157646907819129,sociable,0.772251762698312,0.6383183703512519
84,conv52,4,0.2,150,trustworthy,0.6621252760451856,0.62039976364423,intelligent,0.5855262108443452,0.5260120844475197,attractive,0.6847064114844332,0.5488930499059029,aggressive,0.6579065449861022,0.619785320155773,responsible,0.648083918045208,0.6002310269445039,sociable,0.6828887168413574,0.6314026470390625
85,conv52,4,0.2,160,trustworthy,0.668487346058084,0.6191491017858832,intelligent,0.5930978397845875,0.5270172880308766,attractive,0.7019843215304313,0.5576199378688311,aggressive,0.6619350560012042,0.616974616529314,responsible,0.6542082731183799,0.5972500038053317,sociable,0.6917763783415721,0.6220770310665575
86,conv52,4,0.2,170,trustworthy,0.6748482351315476,0.6132628447956157,intelligent,0.5976860445573065,0.5262453625405105,attractive,0.7043099054721215,0.5568905137926813,aggressive,0.6682323857465317,0.6087046388518726,responsible,0.6601977310052359,0.5970735539184712,sociable,0.701999344889164,0.6167464366739366
87,conv52,4,0.2,180,trustworthy,0.683556302316398,0.6299375916323154,intelligent,0.6031879260484629,0.5326583734394827,attractive,0.7131008337069082,0.565024047836291,aggressive,0.6761808018520091,0.6219659822485368,responsible,0.6651335308917088,0.5968463826691147,sociable,0.7132878392694919,0.6340743036445216
88,conv52,4,0.2,190,trustworthy,0.689657961771902,0.6233151520920349,intelligent,0.6083940282345089,0.5365550329541131,attractive,0.7158912376314599,0.5711185326626554,aggressive,0.6829125418092152,0.6259777365523665,responsible,0.6701135559358784,0.5874715429125663,sociable,0.7165723686838215,0.6386806457788026
89,conv52,4,0.2,200,trustworthy,0.6933943426832909,0.6237220588660622,intelligent,0.6173938385647718,0.5358587850738422,attractive,0.7188715443170016,0.5686847458918405,aggressive,0.6878320404026173,0.6178316361602936,responsible,0.6776209665107554,0.5913147360685982,sociable,0.7200392277654503,0.6345855561353958
90,conv52,4,0.2,210,trustworthy,0.6968454368471421,0.6231958962968854,intelligent,0.6199397209687139,0.5362655591401705,attractive,0.7234482128361643,0.568036829292035,aggressive,0.6927456570572834,0.6153259837953405,responsible,0.6791929411808308,0.5915884459907211,sociable,0.723504621990032,0.6348294668497078
91,conv52,4,0.2,220,trustworthy,0.6985270348757936,0.6223711915461901,intelligent,0.6220478982918594,0.542761167404547,attractive,0.726990668589061,0.5640130785271573,aggressive,0.6968449879713009,0.6119136115933845,responsible,0.6807529383671047,0.5939147166990998,sociable,0.7272105510396683,0.6371132477105185
