,feat_layer,rand_num,test_ratio,pca_num,imp1,train1,test1,imp2,train2,test2,imp3,train3,test3,imp4,train4,test4,imp5,train5,test5,imp6,train6,test6
20,conv51,0,0.2,500,trustworthy,0.7849271570583731,0.5460712804754922,intelligent,0.7253539239762443,0.41557431014759416,attractive,0.787598724833202,0.6424434366496098,aggressive,0.7723764517526805,0.5910228771158179,responsible,0.7770198199032334,0.4960183026681901,sociable,0.7973769859740155,0.625202220573187
21,conv51,1,0.2,300,trustworthy,0.7122270168999102,0.58507700067937,intelligent,0.6532463695913356,0.43908371270100566,attractive,0.737105608694076,0.5357816033478701,aggressive,0.7077964160214035,0.59167537091525,responsible,0.6978137457231534,0.515151536272886,sociable,0.7336913013820316,0.594356484822813
22,conv51,1,0.2,310,trustworthy,0.7162172224713537,0.5818333533547949,intelligent,0.6570442384633697,0.4342855714785844,attractive,0.7423482953782038,0.5473892089978359,aggressive,0.7102664265827058,0.5892036538902164,responsible,0.7025900001941618,0.5124787981665673,sociable,0.7346031786191632,0.5945251195568643
23,conv51,1,0.2,320,trustworthy,0.7217505005058852,0.5927190812811318,intelligent,0.6622975102064864,0.4361658511635971,attractive,0.7438912003616347,0.5476564660685846,aggressive,0.7154223588315364,0.5953457048201793,responsible,0.7108636415644123,0.5212100500401731,sociable,0.7400331142733884,0.5963516424267026
24,conv51,1,0.2,330,trustworthy,0.7269793388680005,0.5906525073949273,intelligent,0.6637655802843602,0.4365146465261188,attractive,0.7473436102015312,0.5507205616227926,aggressive,0.7205812870105645,0.5971734954346427,responsible,0.7136437867455002,0.5187756944803464,sociable,0.7437948723796902,0.59868140149317
25,conv51,1,0.2,340,trustworthy,0.7291989886824225,0.5913251755750752,intelligent,0.668187382861979,0.42540645637209706,attractive,0.7516992098155386,0.5501992167045091,aggressive,0.7233858010737032,0.6005892496072042,responsible,0.7177051403201173,0.5130036895414444,sociable,0.7480298433994592,0.5916913398483504
26,conv51,1,0.2,350,trustworthy,0.7317517356326344,0.5958447283790556,intelligent,0.6702180730924825,0.42492377434547435,attractive,0.7544386965352082,0.5452602738580105,aggressive,0.7261481711756432,0.6001797669027555,responsible,0.7202921843492948,0.5167818204415412,sociable,0.7516298880853244,0.5931238856059025
27,conv51,1,0.2,360,trustworthy,0.7367741541315324,0.5923815030273105,intelligent,0.6766051868463676,0.42565819625622037,attractive,0.7575706655707332,0.5488557396713911,aggressive,0.729846672140708,0.599693722056417,responsible,0.7238211907064315,0.5208502884051087,sociable,0.7553285243255535,0.5894512964116921
28,conv51,1,0.2,370,trustworthy,0.7394769279610798,0.5919322690860548,intelligent,0.6805117213384027,0.43264580129203173,attractive,0.760077981665889,0.5420342565814407,aggressive,0.732380155701128,0.5969023947014293,responsible,0.7260777434980776,0.5233363836407523,sociable,0.7570129270015354,0.5921300029628339
29,conv51,1,0.2,380,trustworthy,0.7427678293180346,0.587652228509329,intelligent,0.6844036388472957,0.4402434293048038,attractive,0.7628754047354953,0.5508909280528921,aggressive,0.7388323526893801,0.6028789004686866,responsible,0.7303278279138625,0.5253870959795747,sociable,0.760266870680635,0.5911267173430657
30,conv51,1,0.2,390,trustworthy,0.7460081016146671,0.5844939544965012,intelligent,0.6865581001058306,0.4381717958751949,attractive,0.7673596401171348,0.5541615188383793,aggressive,0.7435897903927403,0.5986193705723701,responsible,0.7343920801796487,0.5228064811506422,sociable,0.7682049774009889,0.5824654768630857
31,conv51,1,0.2,400,trustworthy,0.7488463539612766,0.5836592905041668,intelligent,0.6897521493256129,0.43459760331254044,attractive,0.7690525786102936,0.548796445809488,aggressive,0.7475169746553157,0.5949473992459964,responsible,0.7354920316226224,0.5204046640790687,sociable,0.7713073491727137,0.5780591732929603
32,conv51,1,0.2,410,trustworthy,0.7514741739539028,0.5792650590400826,intelligent,0.6924490397711847,0.43379795885281697,attractive,0.7746045639523774,0.5535174966619527,aggressive,0.749624580099607,0.5899310716461116,responsible,0.7385845043067601,0.5154272079055234,sociable,0.7744951902721557,0.5731240921133427
33,conv51,1,0.2,420,trustworthy,0.7566434965857061,0.5780203016107874,intelligent,0.6966172087151353,0.43492457134094314,attractive,0.778863299638223,0.5551351949383585,aggressive,0.7541730247039236,0.5922855042036017,responsible,0.7441663122850161,0.5141800799505036,sociable,0.7779864298805469,0.58182158881972
34,conv51,1,0.2,430,trustworthy,0.7578214749976265,0.5777872214454592,intelligent,0.7018534397346906,0.42666449708378357,attractive,0.7813503857756717,0.5537618358040489,aggressive,0.7559405410204539,0.5898392902987752,responsible,0.747262835060469,0.5074789865904611,sociable,0.7788534015522003,0.5800199277432344
35,conv51,1,0.2,440,trustworthy,0.7639939574940441,0.5761581281867917,intelligent,0.7051921637881371,0.42259917820577164,attractive,0.7836543239427459,0.5548617140258242,aggressive,0.7598316939229066,0.5930321679770227,responsible,0.7521048326554572,0.503699367189268,sociable,0.7813065195869594,0.5782947133950621
36,conv51,1,0.2,450,trustworthy,0.7661710098533531,0.5735699658746061,intelligent,0.7083196664101152,0.4242824724691908,attractive,0.7863719017079188,0.5628344952909339,aggressive,0.7613496999942276,0.5970145046728852,responsible,0.7539634281651011,0.5058217803097157,sociable,0.7826775556100917,0.5835578244100809
37,conv51,1,0.2,460,trustworthy,0.7697369800805232,0.575978745165552,intelligent,0.7137278807484647,0.4215340383150725,attractive,0.7892453774111947,0.5566166364601002,aggressive,0.7672108394949024,0.6042808494428489,responsible,0.758262365791499,0.5090026572488192,sociable,0.7856038029138069,0.590542694737149
38,conv51,1,0.2,470,trustworthy,0.7709002605037062,0.5783707331412006,intelligent,0.7161401706763031,0.4242105369703358,attractive,0.7936298061413715,0.5544162123668791,aggressive,0.7692779171760465,0.6072405406847805,responsible,0.7596834679776304,0.5105354083599568,sociable,0.7884917059340342,0.5957431497207393
39,conv51,1,0.2,480,trustworthy,0.7725214708729674,0.5762384689263699,intelligent,0.7185152708100118,0.4207409377448895,attractive,0.7959802731240713,0.5486824086595489,aggressive,0.7723932964626719,0.6036162009098149,responsible,0.7619309611710412,0.5110461186935522,sociable,0.7910364873382724,0.5995642127860674
40,conv51,1,0.2,490,trustworthy,0.775523691136464,0.5773740136938483,intelligent,0.723223838793949,0.4222884011304989,attractive,0.7997939645707375,0.5436201349483262,aggressive,0.7752468997286839,0.6037040853149137,responsible,0.7655739880081189,0.5175460025039887,sociable,0.7948704828015393,0.600848063167328
41,conv51,1,0.2,500,trustworthy,0.7802715185043689,0.5762066432215429,intelligent,0.7250888380148188,0.42177972675053044,attractive,0.8018781126167873,0.5485106195058719,aggressive,0.7783076416489401,0.6026199464399675,responsible,0.7688609811176561,0.5182775931437237,sociable,0.7987448393586255,0.5989695323556676
42,conv51,2,0.2,300,trustworthy,0.7112389689253288,0.595807152103926,intelligent,0.6448308126724872,0.4583689794682789,attractive,0.7331594456225892,0.5850618254669943,aggressive,0.7046378770735126,0.6053479784336673,responsible,0.6855102155642165,0.5736822647834676,sociable,0.719638308813635,0.6731662110414595
43,conv51,2,0.2,310,trustworthy,0.7131102581046159,0.5988592467183508,intelligent,0.6483344776786312,0.4645445448882412,attractive,0.7367045055342412,0.575331659288314,aggressive,0.7095583130860753,0.6079903172655251,responsible,0.6920259531862052,0.5830326493465776,sociable,0.7232934547657193,0.6717083008677066
44,conv51,2,0.2,320,trustworthy,0.7168930703798133,0.6059919621502409,intelligent,0.653762727030345,0.4582026411444558,attractive,0.7391632088721374,0.5798931254929056,aggressive,0.7138220465577505,0.6173399752848034,responsible,0.6969457849233668,0.5818880253327575,sociable,0.7273181388362442,0.6712750627279981
45,conv51,2,0.2,330,trustworthy,0.7213210667854466,0.6085263626143939,intelligent,0.6560838708410642,0.45600692945303867,attractive,0.7437064917680898,0.5797282135420597,aggressive,0.7185362530438271,0.6177774211797025,responsible,0.6988906460663301,0.5829393930264096,sociable,0.7304166028279158,0.6719745962019669
46,conv51,2,0.2,340,trustworthy,0.7244217163095701,0.6058490121317418,intelligent,0.657550384975222,0.45596772716249806,attractive,0.746171012807448,0.5797820244882391,aggressive,0.7226946526071678,0.6117632112125755,responsible,0.7030711910257134,0.578665186863515,sociable,0.7351684687927383,0.6654967942753233
47,conv51,2,0.2,350,trustworthy,0.7260331884202321,0.6098426603440724,intelligent,0.6630804000197401,0.4742394608965167,attractive,0.7497374537850032,0.5806875722789068,aggressive,0.7263505854063954,0.6077290660353641,responsible,0.7055219620526615,0.5873043004654952,sociable,0.7382902525430439,0.6652559763759486
48,conv51,2,0.2,360,trustworthy,0.729220682473526,0.6101809261733157,intelligent,0.668891161253798,0.47208599234125465,attractive,0.754342076233213,0.5860523713841265,aggressive,0.7294049843823459,0.6085866021970087,responsible,0.7120033304264772,0.5909258477449549,sociable,0.7411121957459553,0.670457781969209
49,conv51,2,0.2,370,trustworthy,0.7315794834627991,0.6112141377184854,intelligent,0.6711118823882646,0.46879592921086133,attractive,0.7586953024986312,0.5909387739215665,aggressive,0.7336850810541019,0.6160756068284368,responsible,0.7147707707502974,0.5878519670768211,sociable,0.7457092685927745,0.6709498641378738
50,conv51,2,0.2,380,trustworthy,0.7356085208710649,0.6099831627135335,intelligent,0.6740465167986376,0.4675907665244448,attractive,0.760844659459787,0.5934824903383045,aggressive,0.7370314262155102,0.613596517179479,responsible,0.7210796050094719,0.5873639458687684,sociable,0.7518874981177011,0.6686482812352463
51,conv51,2,0.2,390,trustworthy,0.7374021530524499,0.6111242945321981,intelligent,0.675997297778809,0.4681879736492517,attractive,0.7627565894690651,0.5896931499679247,aggressive,0.7402970856252125,0.6166297554548474,responsible,0.7232764354339518,0.5869647125746605,sociable,0.7565773512431353,0.6646609958456557
52,conv51,2,0.2,400,trustworthy,0.7377865273002668,0.6126600289072826,intelligent,0.6782325085409434,0.46956405117352235,attractive,0.7649680832865052,0.5857487009175977,aggressive,0.7422879271889326,0.6155001439274499,responsible,0.7246587714534878,0.5852440650110005,sociable,0.7581994872596893,0.661255524518387
53,conv51,2,0.2,410,trustworthy,0.7397040772819038,0.6083730892449224,intelligent,0.6806772594662012,0.4697690612378041,attractive,0.7684049401350241,0.5851311736233832,aggressive,0.7427488820727046,0.6161965515606992,responsible,0.7266665256381585,0.5855144372263916,sociable,0.7600512835690971,0.6659552038391882
54,conv51,2,0.2,420,trustworthy,0.7416973063289108,0.6063876298552714,intelligent,0.6826488226150567,0.4690910177193753,attractive,0.7698630507162568,0.5873539727509011,aggressive,0.7461427521163541,0.6154597959525377,responsible,0.7290264784893875,0.5834004968969407,sociable,0.7638888309067332,0.6602741942817139
55,conv51,2,0.2,430,trustworthy,0.7482799659057484,0.5971164233528626,intelligent,0.6883628533107867,0.4615007018172455,attractive,0.7736066077974995,0.5913671632422896,aggressive,0.7509455655541484,0.6074734621431502,responsible,0.7348525394883136,0.5810675354360801,sociable,0.7667377866240765,0.659456943692089
56,conv51,2,0.2,440,trustworthy,0.7507706207517829,0.5997766373239377,intelligent,0.690138826088436,0.46306338632543426,attractive,0.7762344418214085,0.5922761287554505,aggressive,0.7529865553451229,0.608859858824069,responsible,0.7368903428799012,0.5848939102018033,sociable,0.768850978295711,0.6644920531217848
57,conv51,2,0.2,450,trustworthy,0.7564086204510498,0.5959061117818819,intelligent,0.6956665342320556,0.4633118120871261,attractive,0.7791759488777573,0.5956075679897589,aggressive,0.7589126077162387,0.603492263692447,responsible,0.7446775379975692,0.5767648823178035,sociable,0.7717696968787899,0.6622476014251485
58,conv51,2,0.2,460,trustworthy,0.7602793143747749,0.5959738063492385,intelligent,0.7028737451948255,0.4621078015002067,attractive,0.7816845485959966,0.5963757736337185,aggressive,0.7614221029247844,0.6042383616126905,responsible,0.7496834686456009,0.5740620508071409,sociable,0.7747522952825708,0.6622308970980977
59,conv51,2,0.2,470,trustworthy,0.7634742946892611,0.5935848394016084,intelligent,0.7050413429452212,0.4660632569174702,attractive,0.7827037674492981,0.5961007205178286,aggressive,0.7649180949605792,0.5971126926984468,responsible,0.7519072406642764,0.5730791780386454,sociable,0.77829749554524,0.6606888778863109
60,conv51,2,0.2,480,trustworthy,0.7685479658090618,0.5981482556846821,intelligent,0.709962568737327,0.4624596170811789,attractive,0.7856834974515806,0.5989163208901,aggressive,0.7685913448048873,0.5962534520610082,responsible,0.7561237042622012,0.5781337501559827,sociable,0.7828401419285911,0.6523971390197771
61,conv51,2,0.2,490,trustworthy,0.7717279795192933,0.6078636832370444,intelligent,0.7122559929645752,0.47421297904553444,attractive,0.7879523467244882,0.5948407042928158,aggressive,0.7707590114218779,0.5949373087777119,responsible,0.7580058553121328,0.5857725626516334,sociable,0.7858620567077632,0.6489090162027856
62,conv51,2,0.2,500,trustworthy,0.7752174606698423,0.6045321655511142,intelligent,0.7149853386294225,0.47578112132402695,attractive,0.7930637078024961,0.5877813871732718,aggressive,0.7734015748776133,0.5913134459218198,responsible,0.7606813350355821,0.5820099528960285,sociable,0.7885845951560401,0.6464668908139862
63,conv51,3,0.2,300,trustworthy,0.718135746995841,0.5923716473734322,intelligent,0.6423958299042519,0.46661861425060613,attractive,0.7284511645930951,0.5767949239679511,aggressive,0.7169844879750569,0.5852498422170533,responsible,0.6926646980624526,0.5713838893521479,sociable,0.7350312430678043,0.6088232837712223
64,conv51,3,0.2,310,trustworthy,0.72211257680587,0.60297898736678,intelligent,0.6486425102539981,0.46509471133396746,attractive,0.7308560304619648,0.5799643491179088,aggressive,0.7214174498905132,0.5893049901923968,responsible,0.6970497031724612,0.5749487798505657,sociable,0.7395714568193738,0.6057666229201313
65,conv51,3,0.2,320,trustworthy,0.72373203759657,0.6051552851056287,intelligent,0.6514031919899816,0.47876475063786583,attractive,0.7329759650281369,0.5861790096274686,aggressive,0.7243361172989867,0.5901352779239151,responsible,0.698901613420104,0.5790037546698565,sociable,0.7425464445021613,0.611939603857075
66,conv51,3,0.2,330,trustworthy,0.7273697974446386,0.5921686197088476,intelligent,0.6564833523487922,0.4664977378720954,attractive,0.7391821321421649,0.5777988219188813,aggressive,0.7271408684458572,0.58820452255353,responsible,0.7033147952232537,0.5704036249003719,sociable,0.7457347443993222,0.6012462825849371
67,conv51,3,0.2,340,trustworthy,0.7290521564206534,0.5943763598288272,intelligent,0.659475564960818,0.4713860844844919,attractive,0.742923084653479,0.5799907943590611,aggressive,0.730208424707959,0.5936971417051327,responsible,0.7054144675381112,0.5697616715288063,sociable,0.7496995586601091,0.6004105763434934
68,conv51,3,0.2,350,trustworthy,0.7346367530284613,0.600035009812552,intelligent,0.6641071020508341,0.47748875068445856,attractive,0.7461884658529493,0.5833545037243757,aggressive,0.7345514053238303,0.5994592891498598,responsible,0.7105274082497012,0.5798380514652514,sociable,0.7534842182279246,0.603268081516439
69,conv51,3,0.2,360,trustworthy,0.7380479924215364,0.6035506172710214,intelligent,0.6692199877559943,0.4779272218286989,attractive,0.7495897367780321,0.5829724605941087,aggressive,0.7390691364269526,0.5989287527522658,responsible,0.7166530785262328,0.57985090270652,sociable,0.7580367269860239,0.5995760778311602
70,conv51,3,0.2,370,trustworthy,0.7399034332554498,0.6003494375737418,intelligent,0.6712461208197933,0.4741188933320244,attractive,0.7519122127440456,0.5846505389051806,aggressive,0.7406153988618878,0.5965207846907806,responsible,0.7189086461642028,0.5796286698862967,sociable,0.7601736012392684,0.6016425986872234
71,conv51,3,0.2,380,trustworthy,0.7423678331577022,0.59641229492713,intelligent,0.673069123874689,0.47398358836607885,attractive,0.7558625549577949,0.5858558122927853,aggressive,0.7427329063551513,0.595104711437971,responsible,0.7221658986438824,0.5763682824286114,sociable,0.7631518702580401,0.602673746086295
72,conv51,3,0.2,390,trustworthy,0.7451952867203112,0.5924128853602758,intelligent,0.6775708526791349,0.465834423989664,attractive,0.7579625527504545,0.5903677039172055,aggressive,0.7453011919656286,0.5941144091675705,responsible,0.7258620815504754,0.5738576822279613,sociable,0.7660861792931205,0.6082484122174474
73,conv51,3,0.2,400,trustworthy,0.7469843906021179,0.5921463491100328,intelligent,0.682387991209538,0.4629309034582508,attractive,0.7629500470413002,0.5898115922469864,aggressive,0.7468770479421435,0.5928522632803366,responsible,0.7279828142396974,0.5728969148276926,sociable,0.7697792652901275,0.6121701148545479
74,conv51,3,0.2,410,trustworthy,0.7504272971203773,0.5897872408182994,intelligent,0.6858935151482534,0.4630000183328368,attractive,0.7662507320900687,0.5906280880423521,aggressive,0.7491397024464729,0.5930408161610653,responsible,0.731431649965779,0.5724737854956424,sociable,0.7723092135703002,0.6077432996904089
75,conv51,3,0.2,420,trustworthy,0.7524207407176848,0.5863186781273376,intelligent,0.6887941759368694,0.4589452783979083,attractive,0.768674984122933,0.5898645512463948,aggressive,0.7526145293498439,0.5841423917491791,responsible,0.7327120042369442,0.5710548168140792,sociable,0.7743663013485123,0.6090778063153528
76,conv51,3,0.2,430,trustworthy,0.755205667454519,0.5954903872559114,intelligent,0.6926263171602218,0.46283895249299606,attractive,0.7751218525507368,0.6039050753189981,aggressive,0.755806443297258,0.5903899896796474,responsible,0.7348793865550473,0.5766603990165089,sociable,0.7781077778262856,0.6172639347651888
77,conv51,3,0.2,440,trustworthy,0.7589938365820489,0.5894327850742976,intelligent,0.6959539775130471,0.457550752615396,attractive,0.7775289945280794,0.6091301609259311,aggressive,0.7570156622692455,0.5873741349436625,responsible,0.7385569593900547,0.576198758298373,sociable,0.7799034823059817,0.6200293236902917
78,conv51,3,0.2,450,trustworthy,0.7620019428081455,0.5902246709739327,intelligent,0.7007366464984827,0.4576382990131827,attractive,0.7793339091871526,0.6100772927988918,aggressive,0.7592777264752303,0.5836209206853143,responsible,0.7415529095210626,0.5802521168469573,sociable,0.7827399147586735,0.6164728322503478
79,conv51,3,0.2,460,trustworthy,0.7650496936805815,0.5852294757251485,intelligent,0.7033097687877029,0.4541376779896471,attractive,0.7828262818008411,0.6027231800160674,aggressive,0.7635374781422798,0.5832281021328963,responsible,0.7459766639485658,0.5753182815750097,sociable,0.786582866108215,0.6147453300974318
80,conv51,3,0.2,470,trustworthy,0.7687752796139767,0.584514661643049,intelligent,0.7056856704052165,0.4483465467907221,attractive,0.7861440706434357,0.6060268411330098,aggressive,0.76721931124552,0.5802987349004319,responsible,0.7487181200990968,0.5737944819303505,sociable,0.7902889096084289,0.6182692501712771
81,conv51,3,0.2,480,trustworthy,0.7724307868784489,0.5899441508796246,intelligent,0.710567421042398,0.44848685772819274,attractive,0.7893268961920472,0.6023468699611005,aggressive,0.7709613516107732,0.5788011838249427,responsible,0.753186466740773,0.5787470026156785,sociable,0.7948252375005105,0.614450664068239
82,conv51,3,0.2,490,trustworthy,0.7764514787960858,0.5934712827886622,intelligent,0.7169719467352466,0.44730241522742925,attractive,0.7918324295343742,0.6061678400029668,aggressive,0.7742543011729399,0.5794743057223914,responsible,0.7593062671037553,0.5809193129267142,sociable,0.7991875567125722,0.6186208039246648
83,conv51,3,0.2,500,trustworthy,0.778505199117123,0.5876516970807536,intelligent,0.7200293001122205,0.44310920026756306,attractive,0.7949225707445686,0.6106206643514795,aggressive,0.778393538274189,0.5757938355333275,responsible,0.7605822728752805,0.5786488616421678,sociable,0.8007357324180497,0.6214490101023554
84,conv51,4,0.2,300,trustworthy,0.7183005250549953,0.5765302009309712,intelligent,0.6394050167511035,0.5114247230451731,attractive,0.7409316201340637,0.5290566250712415,aggressive,0.7126951122052297,0.5795728673292505,responsible,0.698074446993609,0.5426793374520704,sociable,0.7350739473511129,0.6022043362559972
85,conv51,4,0.2,310,trustworthy,0.7242687391907585,0.5794477792031204,intelligent,0.6453090619881104,0.5120304539538365,attractive,0.7427156900836854,0.531115361388336,aggressive,0.7193389628424713,0.579299574696785,responsible,0.7053140591042898,0.5538272500489866,sociable,0.7390980723966579,0.6007102726949717
86,conv51,4,0.2,320,trustworthy,0.7307653470781782,0.5878048925617727,intelligent,0.6508693540523446,0.5100336944414164,attractive,0.7474858048588128,0.5420290579134011,aggressive,0.7226304270434084,0.5891892026035321,responsible,0.7088963278395324,0.5561951550824767,sociable,0.7439987515389661,0.6072288607021988
87,conv51,4,0.2,330,trustworthy,0.7340019919544208,0.5905841083412567,intelligent,0.6537316431587988,0.5093314029096349,attractive,0.7512115828486995,0.5471541891736188,aggressive,0.724952074317251,0.5889386206466501,responsible,0.7110903476912953,0.5561321211403448,sociable,0.7475498805233237,0.6040626210363398
88,conv51,4,0.2,340,trustworthy,0.7362010409159412,0.5951490424801024,intelligent,0.6576845292822272,0.5095047499598517,attractive,0.7544027103989653,0.5496045998288642,aggressive,0.7289855287721402,0.5932469278546607,responsible,0.7178703765893559,0.563457822181686,sociable,0.749968699354305,0.6070775887240694
89,conv51,4,0.2,350,trustworthy,0.7405598228383563,0.5958674121719826,intelligent,0.6623974858712844,0.511067915657251,attractive,0.7573360162343543,0.5532433003784732,aggressive,0.732674919894019,0.5909136462955329,responsible,0.7212815429576005,0.5617801126737031,sociable,0.755293630853123,0.6098189630773124
90,conv51,4,0.2,360,trustworthy,0.742507041822164,0.5987054628066257,intelligent,0.6657320595852646,0.5159802107894645,attractive,0.762206459853502,0.5550308898839097,aggressive,0.7370700361801475,0.5924042774911611,responsible,0.7230821386970032,0.559636526435916,sociable,0.7579648691024394,0.6094849679642724
91,conv51,4,0.2,370,trustworthy,0.7462264508299215,0.5958741362181641,intelligent,0.6702723775103129,0.5111474629112185,attractive,0.7637646723956685,0.5536949337610815,aggressive,0.7415145165279574,0.5891781433348601,responsible,0.7271880379109604,0.5603774097282044,sociable,0.760320554222628,0.6124700859130041
