,feat_layer,rand_num,test_ratio,pca_num,imp1,train1,test1,imp2,train2,test2,imp3,train3,test3,imp4,train4,test4,imp5,train5,test5,imp6,train6,test6
17,conv53,0,0.2,320,trustworthy,0.7158055971974447,0.5107796862672115,intelligent,0.6578481498486383,0.4112744404254567,attractive,0.7176924000817356,0.6332161239204698,aggressive,0.7100795182017234,0.5549569177315004,responsible,0.7121524131249312,0.46232024752712697,sociable,0.7322693350657201,0.5680519953978044
18,conv53,0,0.2,330,trustworthy,0.7207012551501414,0.5131450623144043,intelligent,0.6616884471409817,0.41806076642852,attractive,0.7191316711320208,0.6368362052037697,aggressive,0.7137769939575636,0.5573304323510703,responsible,0.7144095527008341,0.4690758755225472,sociable,0.7355539675988626,0.5671892565616129
19,conv53,0,0.2,340,trustworthy,0.7222895736904857,0.5149008738310039,intelligent,0.665277550829551,0.41506610154229057,attractive,0.7249444343786167,0.6305092499912379,aggressive,0.7164713541796934,0.5603295418340805,responsible,0.716025388353412,0.4725108498865889,sociable,0.7391200352838556,0.569908616526792
20,conv53,0,0.2,350,trustworthy,0.7253229835088951,0.5119699819867722,intelligent,0.6678437947730105,0.41407319910306223,attractive,0.727797917163936,0.6277252279319395,aggressive,0.7188445066419711,0.5623468902101741,responsible,0.7190078103130165,0.4733651533739889,sociable,0.7417231881435244,0.5654341938530343
21,conv53,1,0.2,150,trustworthy,0.6298580153954567,0.5887130413920769,intelligent,0.5649325245615034,0.44957699668824136,attractive,0.6763117708650869,0.5077168524814439,aggressive,0.6305190488394747,0.5663279388570127,responsible,0.6072715222002794,0.5358511041578016,sociable,0.6681532600221274,0.5568351817652938
22,conv53,1,0.2,160,trustworthy,0.6326169759560762,0.5885034755699251,intelligent,0.5715785332211092,0.4437817052171941,attractive,0.6826121634610447,0.5125038570538067,aggressive,0.6362861433421442,0.5703103289994138,responsible,0.612957400463554,0.5364807428363725,sociable,0.6751470582392605,0.5550383559531746
23,conv53,1,0.2,170,trustworthy,0.6350548036651857,0.5881602412812453,intelligent,0.5768820737998537,0.4469302822043223,attractive,0.6853365489514261,0.5110368206873384,aggressive,0.6377345475586405,0.5731940778283608,responsible,0.6166400127866333,0.5351828456604224,sociable,0.6766989132295422,0.5555364967081036
24,conv53,1,0.2,180,trustworthy,0.6406995350584908,0.6007669121682715,intelligent,0.5809438623108799,0.45546236058001466,attractive,0.6869570278176007,0.512874068358508,aggressive,0.6436306176289269,0.5857869536029592,responsible,0.6209347100875562,0.5464902468882196,sociable,0.6803232286744008,0.5559316774591493
25,conv53,1,0.2,190,trustworthy,0.6480321683732992,0.593596310095252,intelligent,0.594331117547117,0.44120391075759285,attractive,0.6915251573770883,0.5005209802903832,aggressive,0.6517575615089455,0.582767866627083,responsible,0.6283846769525285,0.534418946207679,sociable,0.6846333188797562,0.5488502695361276
26,conv53,1,0.2,200,trustworthy,0.6549704686747149,0.590291074074736,intelligent,0.5980109092988588,0.45123659043491626,attractive,0.6970053976906938,0.5044066401444072,aggressive,0.6571394508536631,0.586237306189002,responsible,0.6334698805741457,0.5377359483710994,sociable,0.6875845360296717,0.5532074295997433
27,conv53,1,0.2,210,trustworthy,0.6597617113734668,0.5974004574488466,intelligent,0.6036155171694567,0.4509737843843839,attractive,0.7052355403494509,0.5100375181446473,aggressive,0.6595578984007339,0.5839718841971163,responsible,0.6366631345055923,0.5407305863578067,sociable,0.6921045425469466,0.5501713576800223
28,conv53,1,0.2,220,trustworthy,0.6647458326304349,0.5963985009415853,intelligent,0.6111847681424866,0.4457406857930302,attractive,0.7129461143892032,0.5011411851678301,aggressive,0.6668711798667213,0.5816728809280481,responsible,0.6432468338607183,0.538027050302744,sociable,0.6992899979033325,0.5569906845477031
29,conv53,1,0.2,230,trustworthy,0.6675152073585944,0.5961936946039527,intelligent,0.6155543072963348,0.44765752557829386,attractive,0.7157528035157741,0.5078686833297986,aggressive,0.671295582237629,0.5750785912731802,responsible,0.6476372732465737,0.5431710650249999,sociable,0.7028689911404907,0.5513961452837928
30,conv53,1,0.2,240,trustworthy,0.6700086000040455,0.5972139474225953,intelligent,0.6191287774210829,0.4493744501678076,attractive,0.7183715266024192,0.5068824506487017,aggressive,0.6744551760798974,0.5766301817209778,responsible,0.6503029563441017,0.5411623477223991,sociable,0.7060292974908783,0.5506205390664111
31,conv53,1,0.2,250,trustworthy,0.6771838508129009,0.5873759342749753,intelligent,0.626596219102152,0.4461657850935635,attractive,0.7213500768187644,0.5096616918262226,aggressive,0.6792660612126933,0.5785384889423758,responsible,0.6595840375920108,0.5316735569451526,sociable,0.7092686223499837,0.5503714047233873
32,conv53,1,0.2,260,trustworthy,0.6805338259803878,0.5876347054172939,intelligent,0.6310240457138747,0.45114112168784587,attractive,0.7264809218034667,0.5229747146094442,aggressive,0.6820041962130858,0.5781663155150146,responsible,0.6640834996119922,0.5299082406516189,sociable,0.7116159796870121,0.5579333499581067
33,conv53,1,0.2,270,trustworthy,0.6833357503173093,0.5906528008150622,intelligent,0.6337907243381812,0.4471592012433321,attractive,0.727822260372191,0.5270154610160548,aggressive,0.6833205590205803,0.579103159065659,responsible,0.6666937849250891,0.5316357738486522,sociable,0.7143938990437263,0.5579947901517255
34,conv53,1,0.2,280,trustworthy,0.6864688993812269,0.5903466106327193,intelligent,0.6372620968994634,0.4457621412851628,attractive,0.7290131663119767,0.5300085285059257,aggressive,0.6870537238687209,0.5842405397632087,responsible,0.6711090496293577,0.5323625263213273,sociable,0.7169357487792283,0.5686307815158292
35,conv53,1,0.2,290,trustworthy,0.6882897971797687,0.5881079463253301,intelligent,0.6392546718188564,0.442755904752389,attractive,0.7322105784483838,0.5297972722846663,aggressive,0.6897567794632821,0.5792517051963534,responsible,0.6745369836871394,0.5328262446301196,sociable,0.718666719162371,0.5678182108684602
36,conv53,1,0.2,300,trustworthy,0.6926061129375605,0.5937574450066636,intelligent,0.6482278714093517,0.4441904678690578,attractive,0.7341503493616173,0.5216163124581262,aggressive,0.6930951909839511,0.5885755583264848,responsible,0.6827898459276394,0.5477656846004654,sociable,0.721020124509965,0.5730104333117327
37,conv53,1,0.2,310,trustworthy,0.6945502574267527,0.5958019520562181,intelligent,0.6543088007159388,0.4430693731422419,attractive,0.7359762012291905,0.5207080690073235,aggressive,0.6955471017041238,0.5867238745795421,responsible,0.6856138823789272,0.5507983926176363,sociable,0.7227834203662349,0.5709284809811916
38,conv53,1,0.2,320,trustworthy,0.6990927707276816,0.591604992522329,intelligent,0.6571415575447974,0.4381840574936923,attractive,0.7379291835313038,0.5180978193803735,aggressive,0.7021839576321497,0.591924133185711,responsible,0.6900592803406685,0.541065204525668,sociable,0.7262329717222487,0.5638041238781415
39,conv53,1,0.2,330,trustworthy,0.7045992456285619,0.5864326181640169,intelligent,0.6644320463321759,0.4389160837629354,attractive,0.7389335147741931,0.5137565407187438,aggressive,0.7052978770854565,0.594554363608084,responsible,0.6942479199086019,0.5426562359763643,sociable,0.7296118242620094,0.5592490367048948
40,conv53,1,0.2,340,trustworthy,0.7081149316258889,0.5880206140463109,intelligent,0.66736711097963,0.4343122809830616,attractive,0.7437606425456549,0.5051040663860222,aggressive,0.7086198259012022,0.596276412493246,responsible,0.6967792637964477,0.5438883055000171,sociable,0.7359725946330307,0.5563815309476613
41,conv53,1,0.2,350,trustworthy,0.7124103959319857,0.5895437101531041,intelligent,0.670669731098005,0.4363943109014939,attractive,0.7470485769362689,0.507580928723976,aggressive,0.7131719535678881,0.6034970830400816,responsible,0.7022267447546457,0.547482174766426,sociable,0.740106019154024,0.5576259295529175
42,conv53,2,0.2,150,trustworthy,0.6297173928765677,0.5843168121524068,intelligent,0.5574293023660604,0.480142802252866,attractive,0.6657888526054275,0.5632440441756936,aggressive,0.6266651855467444,0.5930935712472938,responsible,0.6014931186818953,0.5573291668938295,sociable,0.6505090477805702,0.630209786248
43,conv53,2,0.2,160,trustworthy,0.6331447074023174,0.5859997678435517,intelligent,0.562717843200773,0.4923552701534919,attractive,0.6734695690102043,0.5773955975126476,aggressive,0.6298648468412397,0.5975875249683277,responsible,0.6057149991626789,0.5569665321338302,sociable,0.6546684878907141,0.6373779500515687
44,conv53,2,0.2,170,trustworthy,0.6393956884729332,0.5795650206137181,intelligent,0.566342024011815,0.49369211804105734,attractive,0.6776510106663055,0.5836791271961796,aggressive,0.6371015781621527,0.5979864401947655,responsible,0.6102562524838379,0.5555616464216588,sociable,0.659662045658198,0.6354404683582175
45,conv53,2,0.2,180,trustworthy,0.6427730629312152,0.5833679393410228,intelligent,0.5699242843981814,0.5014849805026681,attractive,0.6809619450328754,0.5809636695779216,aggressive,0.6414881509101051,0.5930064490731768,responsible,0.6147435180072092,0.5581547277888502,sociable,0.6626477443286568,0.6309423232684196
46,conv53,2,0.2,190,trustworthy,0.6454400209609084,0.5864461592612634,intelligent,0.5768424434257005,0.50485560226651,attractive,0.6820451524748345,0.5829421046420015,aggressive,0.6499247143363465,0.5926915211218298,responsible,0.618256828002939,0.5617506792007304,sociable,0.6649009459105084,0.6340852865596791
47,conv53,2,0.2,200,trustworthy,0.6520536970781312,0.5913932337400226,intelligent,0.58619875102756,0.5172683483945456,attractive,0.6868853700399357,0.5842260766252856,aggressive,0.6556979919091777,0.5925648615886305,responsible,0.6254093606233193,0.5586949687978798,sociable,0.6709471833826359,0.635067099124004
48,conv53,2,0.2,210,trustworthy,0.6581953540647162,0.6001908553308953,intelligent,0.5923271141746682,0.5145207409849746,attractive,0.6899090478962759,0.5894941462876817,aggressive,0.6602856575194305,0.6031529087307614,responsible,0.6302400147375079,0.5566712441527478,sociable,0.6767701163488682,0.635213491621777
49,conv53,2,0.2,220,trustworthy,0.6594586893056272,0.6025373654522365,intelligent,0.5956300274712824,0.5159078833443207,attractive,0.6964080293571663,0.5979579972247565,aggressive,0.661566292335559,0.6059984800019192,responsible,0.6340400090838806,0.5594790855199583,sociable,0.6786797564233495,0.63859858083576
50,conv53,2,0.2,230,trustworthy,0.6633118687064302,0.5976930972337364,intelligent,0.5997453224781998,0.5126122875098306,attractive,0.7024095577439444,0.5921708983354637,aggressive,0.6626863028305923,0.6051630283843039,responsible,0.6384854404889027,0.5611316592286796,sociable,0.6828757202476763,0.634376112728336
51,conv53,2,0.2,240,trustworthy,0.6658516599607633,0.5958494804979418,intelligent,0.6051396450798974,0.511047452740134,attractive,0.7094422915824343,0.6004850555263358,aggressive,0.668325302537541,0.6013300905808018,responsible,0.6407175199399442,0.5578849876683237,sociable,0.6861621029208058,0.6371039696912987
52,conv53,2,0.2,250,trustworthy,0.6695150274269962,0.5928679598500163,intelligent,0.6083034614112565,0.5011401748265982,attractive,0.7111493754835715,0.6012708352657825,aggressive,0.6718739761665975,0.6022458566618811,responsible,0.6456147043224186,0.551943364404191,sociable,0.6908268556795232,0.6313714101647029
53,conv53,2,0.2,260,trustworthy,0.6732561449825157,0.5991461482196394,intelligent,0.6126570027930194,0.4986680897929031,attractive,0.7152770355390257,0.6024006731810432,aggressive,0.6742882237618062,0.5965526113433471,responsible,0.650465200115882,0.556412275054681,sociable,0.6948379308186201,0.6265111487390099
54,conv53,2,0.2,270,trustworthy,0.6782490067201942,0.5992955491491289,intelligent,0.61787060285404,0.49965213511505735,attractive,0.7188334289173078,0.5979947716395269,aggressive,0.6810711603291303,0.5924892863247714,responsible,0.6548418880587087,0.557366800692764,sociable,0.7003747972748905,0.6277946927359377
55,conv53,2,0.2,280,trustworthy,0.6846812996179723,0.5923312401378799,intelligent,0.6247922554947928,0.49682571700796724,attractive,0.7212445902160016,0.5941130273686126,aggressive,0.6862173996575543,0.5870991639736052,responsible,0.6620214709049684,0.5585842653462024,sociable,0.7041437000017603,0.6316984883821563
56,conv53,2,0.2,290,trustworthy,0.695432233517675,0.5829426244989991,intelligent,0.635469058456174,0.4864742546537756,attractive,0.7241694581069645,0.5873099946171313,aggressive,0.6932332933485102,0.5753975186514448,responsible,0.6758400527308313,0.5588249505609937,sociable,0.7078541238798071,0.6291815023372717
57,conv53,2,0.2,300,trustworthy,0.697763635585499,0.5729592910398222,intelligent,0.6378938389581047,0.4790437168613047,attractive,0.7259799368352529,0.5785522247427024,aggressive,0.6966860514052654,0.5825403473784565,responsible,0.6797675730790032,0.5566376491353225,sociable,0.7119643791851056,0.6214368854073827
58,conv53,2,0.2,310,trustworthy,0.6999530221189275,0.5726855670727491,intelligent,0.6434826697482219,0.4840651236023467,attractive,0.7279472547029009,0.5718457723655463,aggressive,0.6994572606673063,0.5806100292622627,responsible,0.6847759435119265,0.5553154313063783,sociable,0.7138675817467226,0.62065847497279
59,conv53,2,0.2,320,trustworthy,0.7040013919872764,0.5704521674147263,intelligent,0.6472579649887222,0.4880141974577489,attractive,0.7305118790859979,0.5719075422125286,aggressive,0.7042076363270364,0.5840040866170462,responsible,0.687841635960321,0.5619318601843182,sociable,0.7166177375908335,0.6225710997625499
60,conv53,2,0.2,330,trustworthy,0.7088227613472222,0.5575565023700231,intelligent,0.6549842935846107,0.4700796273966113,attractive,0.7344431139387626,0.5697981612164084,aggressive,0.7108520847271171,0.5687237697705051,responsible,0.6948569858235729,0.5448030413034656,sociable,0.7227654274984897,0.6172243067698967
61,conv53,2,0.2,340,trustworthy,0.715536906688954,0.5496592040170585,intelligent,0.657846355249305,0.4663290743661039,attractive,0.7371415441817081,0.5640165470279819,aggressive,0.7213542623295223,0.5544141616886364,responsible,0.6987929593494467,0.5395163221393172,sociable,0.7281999600708396,0.6076464030271844
62,conv53,2,0.2,350,trustworthy,0.7174894724918993,0.5521702978957077,intelligent,0.6608505378352171,0.462627143562825,attractive,0.7415094317630987,0.5520194267356942,aggressive,0.7234600309748981,0.5536768911556462,responsible,0.7002679759317257,0.5400937356646905,sociable,0.7302422215862525,0.6110893037814484
63,conv53,3,0.2,150,trustworthy,0.6360362608973931,0.5626318270277482,intelligent,0.5612433111816676,0.4563528139514594,attractive,0.6612949068162789,0.5743901134781,aggressive,0.6316172347436848,0.556579650477494,responsible,0.6075602780132953,0.5348293572045687,sociable,0.6614661549487197,0.5888911631053568
64,conv53,3,0.2,160,trustworthy,0.63935997407567,0.564826065762655,intelligent,0.5651181402332854,0.46782079046100067,attractive,0.6682209116469562,0.5745186344835952,aggressive,0.6372998089070184,0.5590835331048394,responsible,0.6099567447749427,0.5382809575162105,sociable,0.6661168299199759,0.5951923576928666
65,conv53,3,0.2,170,trustworthy,0.645396384557194,0.5639210747216138,intelligent,0.568954954471151,0.47063234561664324,attractive,0.672208214825451,0.5777038565229397,aggressive,0.6487813800806965,0.5619251033951018,responsible,0.6150311222021546,0.5461970359794279,sociable,0.6709339579743582,0.5949608340970519
66,conv53,3,0.2,180,trustworthy,0.6497582314852486,0.5646386951259964,intelligent,0.5808647354024781,0.4572535101915899,attractive,0.6769891178075835,0.5761584184660309,aggressive,0.6530398025358907,0.5535774910220245,responsible,0.6210526002847714,0.5484240188897354,sociable,0.6743390143607934,0.5903760075781082
67,conv53,3,0.2,190,trustworthy,0.6528868435239152,0.5646909074971614,intelligent,0.584951937154025,0.46238120513042186,attractive,0.6790783847367254,0.5782230886356489,aggressive,0.6581446719463047,0.5526364315861715,responsible,0.6260619488026165,0.5488812141007906,sociable,0.6781576889693142,0.5851131970257222
68,conv53,3,0.2,200,trustworthy,0.6571287746111487,0.5669801783259427,intelligent,0.591862330655132,0.46961160909108385,attractive,0.6836194635650896,0.5769471295764376,aggressive,0.6644281298924449,0.559181328004726,responsible,0.6305634368470089,0.5471246701868563,sociable,0.6816084504417007,0.5848146630189436
69,conv53,3,0.2,210,trustworthy,0.6622309787747215,0.5755125235253865,intelligent,0.5962067667684974,0.4849560555907449,attractive,0.6884207092233762,0.5850042438557881,aggressive,0.6699241198109319,0.5538574529611476,responsible,0.6346711908938334,0.5598455819177801,sociable,0.6859634077044287,0.5964096029600195
70,conv53,3,0.2,220,trustworthy,0.664658631249806,0.5788286576515975,intelligent,0.598088647238191,0.48370586452782743,attractive,0.6954559162661079,0.5881719522428461,aggressive,0.6714254753397004,0.5526205792076908,responsible,0.6367326898731952,0.564101604778191,sociable,0.6910144011999633,0.5924771287582812
71,conv53,3,0.2,230,trustworthy,0.6724140582732426,0.5762390727270926,intelligent,0.6075441929988624,0.48206071665279543,attractive,0.6966786200444598,0.5891347007203871,aggressive,0.6737096344971857,0.5529634800312355,responsible,0.6449003822340249,0.5668994782223141,sociable,0.6947214982091829,0.5865125169608334
72,conv53,3,0.2,240,trustworthy,0.6761647786185114,0.5743864661283442,intelligent,0.6137239757343224,0.48527876410429943,attractive,0.7014504488453092,0.5929144716140697,aggressive,0.67662332938836,0.5496013333816374,responsible,0.6485842503602337,0.5635874235314087,sociable,0.6975971269238275,0.5862711642251831
73,conv53,3,0.2,250,trustworthy,0.6799037533950857,0.5780466796160978,intelligent,0.616213509701232,0.48568516658652,attractive,0.7091417145911022,0.591386628095515,aggressive,0.6834033499393138,0.561915486200851,responsible,0.6537443216836598,0.5650107753940905,sociable,0.7027365452088178,0.5928823051878678
74,conv53,3,0.2,260,trustworthy,0.6833181927253671,0.5808735280114543,intelligent,0.6221922727475016,0.4819312559694004,attractive,0.7112725681613415,0.5939081059696512,aggressive,0.6868469029708469,0.5641281500897776,responsible,0.6586361479657041,0.5668685272408919,sociable,0.7058490587347737,0.5951256148435952
75,conv53,3,0.2,270,trustworthy,0.6858629722544095,0.5763070868497921,intelligent,0.6241279773055283,0.4809543480419872,attractive,0.7179920467300627,0.5872554843741989,aggressive,0.6907546243925591,0.5563522383883408,responsible,0.659631212683595,0.5680813224478779,sociable,0.7080651071417511,0.5958981744399681
76,conv53,3,0.2,280,trustworthy,0.6902853418045136,0.5671048214008212,intelligent,0.6292354941306273,0.4657780403980147,attractive,0.7205768663857609,0.586369856036195,aggressive,0.694445704494773,0.5505785470587361,responsible,0.6649819357563025,0.5562980181606523,sociable,0.7128749514922164,0.5888593711238745
77,conv53,3,0.2,290,trustworthy,0.693637181488323,0.567152577381253,intelligent,0.6330165145902744,0.4642325536027964,attractive,0.723053546264365,0.5880336012803328,aggressive,0.6974882906426686,0.5499827742249269,responsible,0.6698802375534405,0.5557355561108659,sociable,0.7171290616182846,0.59458388105176
78,conv53,3,0.2,300,trustworthy,0.6981001549727835,0.5719141720901942,intelligent,0.6379481909521877,0.4698286454051673,attractive,0.7245830097564798,0.5868884760444085,aggressive,0.7032365383609155,0.556031181346556,responsible,0.6758963072174782,0.5614747345414547,sociable,0.7210742002218821,0.5957478828530484
79,conv53,3,0.2,310,trustworthy,0.7021345417688714,0.5792615382453866,intelligent,0.64638846200234,0.4674338009406272,attractive,0.72661341814641,0.5824962055538241,aggressive,0.7085690110950478,0.5620473584130226,responsible,0.6857533763107998,0.563064857467003,sociable,0.724439141389882,0.6006338886570787
80,conv53,3,0.2,320,trustworthy,0.70581327801648,0.5823121079064759,intelligent,0.6533549462291149,0.47304849769343665,attractive,0.7295691940515158,0.5785409942917157,aggressive,0.7128614658879506,0.557520011011853,responsible,0.6919946112774338,0.5708772571754531,sociable,0.7277021006895232,0.598299048635241
81,conv53,3,0.2,330,trustworthy,0.7096933386791059,0.5773430465473917,intelligent,0.6555112941754935,0.471288332881554,attractive,0.7319060713005773,0.5860505847227415,aggressive,0.7155139463021928,0.5580253384844176,responsible,0.6942931053389829,0.5682613704075807,sociable,0.7316307341628904,0.6060699729961666
82,conv53,3,0.2,340,trustworthy,0.7130451328592796,0.5798634395731919,intelligent,0.6576974076703683,0.47179161945726816,attractive,0.7331489192129325,0.5843489918139628,aggressive,0.7226822008199459,0.5687954171800946,responsible,0.697715522880542,0.5724682609475483,sociable,0.7352822518518082,0.6051996278122392
83,conv53,3,0.2,350,trustworthy,0.7164210496572231,0.5808937079833469,intelligent,0.659892084395878,0.47173162721639295,attractive,0.7362453877831384,0.5796490521037115,aggressive,0.7233281342620376,0.5681237966409688,responsible,0.7000745347531904,0.5710725379599315,sociable,0.7382409579251468,0.6019371006993934
84,conv53,4,0.2,150,trustworthy,0.6397632748654168,0.5546736250322728,intelligent,0.5614142700297582,0.46831682935187346,attractive,0.6758588928193443,0.5277205118691208,aggressive,0.6307158173567115,0.5656285702052901,responsible,0.6140909503123549,0.5148728347238873,sociable,0.6627207699378335,0.5910561003467563
85,conv53,4,0.2,160,trustworthy,0.6428938935051158,0.5523791626763216,intelligent,0.5678697358386567,0.46392114612140944,attractive,0.6824405171087998,0.5290879805295686,aggressive,0.6344934698712885,0.5579508244314206,responsible,0.6172261542164338,0.5147996814416063,sociable,0.6665371015157449,0.5883143770357028
86,conv53,4,0.2,170,trustworthy,0.6448591835486072,0.5512003304072168,intelligent,0.5701579481520873,0.46378255789286704,attractive,0.6854548128858049,0.5320865552582389,aggressive,0.6399807003835136,0.5581175500884709,responsible,0.6213997181378288,0.5141647597812661,sociable,0.6706592110210204,0.5880183739628069
87,conv53,4,0.2,180,trustworthy,0.6508030061540907,0.5574565377429231,intelligent,0.5762730992958532,0.47337112941961845,attractive,0.6915654059671366,0.5273621938911813,aggressive,0.6456928712403884,0.5745600074634934,responsible,0.627744283401676,0.5242139649466043,sociable,0.6750341806191865,0.5889654774314766
88,conv53,4,0.2,190,trustworthy,0.6554291476583757,0.5582374309471896,intelligent,0.5824472640280235,0.49306928389196164,attractive,0.6940405439072971,0.527147544031659,aggressive,0.6532136636366201,0.5784765250928348,responsible,0.6314127058371931,0.5277599590587098,sociable,0.67711768183311,0.5923233970737961
89,conv53,4,0.2,200,trustworthy,0.6599716483323725,0.5600897353525607,intelligent,0.5894513938646313,0.4954819546185238,attractive,0.7002575825459455,0.5252817370399753,aggressive,0.6567879847824536,0.5762026677315525,responsible,0.6365476487428472,0.5283571350786914,sociable,0.6826493972603385,0.5944242404310985
90,conv53,4,0.2,210,trustworthy,0.6656412571784172,0.5638493197170709,intelligent,0.5927073759546528,0.4988983438965031,attractive,0.7100326126461065,0.5232525472700617,aggressive,0.6627035734214578,0.5894565125919047,responsible,0.6409055693998127,0.5336490863960519,sociable,0.6920039708050918,0.589770564886756
91,conv53,4,0.2,220,trustworthy,0.6692055397135068,0.5623140453400001,intelligent,0.5974234318791452,0.5013426770486955,attractive,0.7154480793344673,0.5294948700546701,aggressive,0.6658166863047459,0.5895991338009227,responsible,0.6466526623274288,0.5286205827601017,sociable,0.6945509449150814,0.5948743791245962
92,conv53,4,0.2,230,trustworthy,0.67602302392261,0.5653566934375063,intelligent,0.6035082337695228,0.49933746262412,attractive,0.7198681069445847,0.5237194304589314,aggressive,0.6713035651119096,0.586958079199552,responsible,0.6536211061879923,0.533324833266866,sociable,0.6979780925061684,0.591037162258061
