,feat_layer,rand_num,test_ratio,pca_num,imp1,train1,test1,imp2,train2,test2,imp3,train3,test3,imp4,train4,test4,imp5,train5,test5,imp6,train6,test6
18,conv53,1,0.2,170,trustworthy,0.6350553883627494,0.5881590664141031,intelligent,0.5768836651499972,0.4469290380974727,attractive,0.6853360364331262,0.5110350473444878,aggressive,0.637733427622859,0.5731930860483393,responsible,0.6166411435252248,0.5351814726832391,sociable,0.6766988582579708,0.5555345186961076
19,conv53,1,0.2,180,trustworthy,0.6406970754901252,0.6007603672467887,intelligent,0.5809452204513201,0.45545310593400906,attractive,0.686955418607766,0.5128745911625417,aggressive,0.6436264653801881,0.5857752535385817,responsible,0.6209350557018177,0.5464872628460485,sociable,0.68032142997794,0.5559211126364989
20,conv53,1,0.2,190,trustworthy,0.6480312976982361,0.5935739121490972,intelligent,0.5943305700650268,0.4411757936783225,attractive,0.69152072435129,0.500513625081046,aggressive,0.6517567785303853,0.5827641172649403,responsible,0.6283841989202666,0.5344004170020283,sociable,0.6846309835776874,0.5488406861672486
21,conv53,1,0.2,200,trustworthy,0.6549646207649477,0.590262891650742,intelligent,0.5980033693584822,0.4512165863133921,attractive,0.6970024403101625,0.5043855000872705,aggressive,0.6571331131957733,0.586217644502652,responsible,0.6334554834492806,0.5377253930994195,sociable,0.6875765116354743,0.5531729927826222
22,conv53,2,0.2,100,trustworthy,0.6104871963636966,0.5915703199884088,intelligent,0.5338205485060316,0.48405530286732107,attractive,0.6121244553533209,0.5478735048342777,aggressive,0.5970621573798816,0.5835279896186355,responsible,0.5693502579015661,0.561484489977404,sociable,0.6269680191227414,0.6211363842217513
23,conv53,2,0.2,110,trustworthy,0.6152843029227691,0.5838215917316882,intelligent,0.5382544419980356,0.47840847574635914,attractive,0.6245259472190218,0.5523760509673752,aggressive,0.6052467580780214,0.5754112171038316,responsible,0.5790534057549198,0.5543508250044529,sociable,0.6318364906359425,0.6174540752306963
24,conv53,2,0.2,120,trustworthy,0.618780605360451,0.5871115401244691,intelligent,0.544800804539338,0.47412013891640137,attractive,0.6382164559453448,0.554306697842574,aggressive,0.6102341693128689,0.5763959342698396,responsible,0.5841016390179485,0.5521278951195783,sociable,0.6383660357898719,0.620756781806991
25,conv53,2,0.2,130,trustworthy,0.6218419671967729,0.5848388373724567,intelligent,0.548581035857419,0.4768891666441824,attractive,0.6443507503643188,0.5570422838669977,aggressive,0.6138835469366632,0.5807117834410712,responsible,0.5881737042331285,0.5514694235536022,sociable,0.6406632878872468,0.6262586814328208
26,conv53,2,0.2,140,trustworthy,0.6269165601685955,0.5824568916490196,intelligent,0.5523015474463161,0.4821425210038605,attractive,0.660864386087796,0.5596081187081725,aggressive,0.619145588343646,0.5805018502660865,responsible,0.5968128584906282,0.554770285735274,sociable,0.6477367268851684,0.6239206604661284
27,conv53,2,0.2,150,trustworthy,0.6297172205778763,0.5843167227081507,intelligent,0.5574285527553381,0.48014031193331635,attractive,0.6657889508858019,0.563243817962888,aggressive,0.6266654969219191,0.5930937840253424,responsible,0.601492353912877,0.5573277098269879,sociable,0.6505092678237161,0.6302100654728491
28,conv53,2,0.2,160,trustworthy,0.6331443346836989,0.5860017807877423,intelligent,0.5627162324864174,0.49235584127487575,attractive,0.6734694912418907,0.577393841881684,aggressive,0.6298660643393842,0.5975883560951432,responsible,0.605713950409202,0.5569684469822428,sociable,0.6546683759025469,0.6373785058377827
29,conv53,2,0.2,170,trustworthy,0.639397306624569,0.5795660843191167,intelligent,0.5663417022062811,0.49369369070038854,attractive,0.6776507704004122,0.5836776621606913,aggressive,0.6371054424140989,0.5979869484257484,responsible,0.6102579249622232,0.5555667802619849,sociable,0.6596643202637881,0.6354433810960843
30,conv53,2,0.2,180,trustworthy,0.6427729421544197,0.5833782535951015,intelligent,0.5699236759648141,0.501487495563372,attractive,0.6809615130534414,0.5809702570667168,aggressive,0.6414897373931039,0.5930132022710523,responsible,0.6147444593433911,0.5581555117847746,sociable,0.6626485764900609,0.630949298360306
31,conv53,2,0.2,190,trustworthy,0.6454375634784857,0.5864526321731878,intelligent,0.5768400427968566,0.5048554231595981,attractive,0.6820430789947634,0.582941005206301,aggressive,0.6499193189325594,0.5926943358581439,responsible,0.6182548043772434,0.5617421932508216,sociable,0.6649000578122765,0.6340861788283932
32,conv53,2,0.2,200,trustworthy,0.6520592531799357,0.5914063930175504,intelligent,0.5861989538753416,0.517276032706934,attractive,0.6868837481124507,0.5842160902863162,aggressive,0.6556921154271231,0.5925869019696253,responsible,0.6254142191716136,0.5587080123688554,sociable,0.6709525258758131,0.6351073130401443
33,conv53,3,0.2,100,trustworthy,0.6121226541452333,0.5794576442046069,intelligent,0.5353830268857662,0.4660304459355302,attractive,0.6151195881023821,0.5289028827552913,aggressive,0.603638574082861,0.544964339604605,responsible,0.5752776386969866,0.5363911043838592,sociable,0.637377882812582,0.5762409628445606
34,conv53,3,0.2,110,trustworthy,0.6183895871653139,0.5831089125709799,intelligent,0.5393883859866501,0.47416078355466107,attractive,0.6269820728269244,0.5473598705781061,aggressive,0.6076493073036845,0.5476894951653886,responsible,0.5830232120209158,0.5433139807986568,sociable,0.6425270490828727,0.5826378824790069
35,conv53,3,0.2,120,trustworthy,0.6208146603390935,0.5788766585626951,intelligent,0.5439996183073704,0.4686154157704993,attractive,0.6388527544132031,0.5542957836510302,aggressive,0.6139163834144444,0.5474221532963613,responsible,0.5869769087027096,0.5398220332370214,sociable,0.6476654172235111,0.5877703512546024
36,conv53,3,0.2,130,trustworthy,0.627549102139474,0.5728571947106978,intelligent,0.5506798420901027,0.4666921893116707,attractive,0.6459681204648025,0.5552705168894675,aggressive,0.6224739786009682,0.5472704972999735,responsible,0.5964750578778139,0.5419929743246689,sociable,0.651673983858994,0.585166105822947
37,conv53,3,0.2,140,trustworthy,0.633166092826602,0.5722446158679108,intelligent,0.557752319536452,0.4600326165554976,attractive,0.6570862757184626,0.5764369046669593,aggressive,0.6280743685032187,0.557848689871774,responsible,0.605490969218232,0.5379952441002516,sociable,0.6593483631578919,0.5879195814267193
38,conv53,3,0.2,150,trustworthy,0.6360359077531983,0.5626311902143194,intelligent,0.5612431320227389,0.4563527340937656,attractive,0.6612950411181591,0.5743896953100429,aggressive,0.6316170890498067,0.5565790316381363,responsible,0.607560055607038,0.5348295306478571,sociable,0.6614661896491196,0.5888915388598633
39,conv53,3,0.2,160,trustworthy,0.6393598273787972,0.5648264657348612,intelligent,0.5651180633836562,0.4678187936311295,attractive,0.6682205365577095,0.5745181337058599,aggressive,0.6373001832225131,0.5590824695357555,responsible,0.6099570907155998,0.5382811248624999,sociable,0.6661172448654872,0.5951920097419945
40,conv53,3,0.2,170,trustworthy,0.6453967100306528,0.5639239964117272,intelligent,0.5689548613818959,0.4706281247349665,attractive,0.6722083685790782,0.5777007865663589,aggressive,0.6487837917134517,0.561928103834718,responsible,0.6150325869654785,0.5461985752166878,sociable,0.6709366604679051,0.5949614927336254
41,conv53,3,0.2,180,trustworthy,0.6497555633011001,0.5646382972404704,intelligent,0.580861716558885,0.45725282670239,attractive,0.6769889148495657,0.5761596052304438,aggressive,0.6530392482935264,0.5535844907154044,responsible,0.6210526222097854,0.5484284897690848,sociable,0.6743410081517242,0.5903796955083339
42,conv53,3,0.2,190,trustworthy,0.6528877655621661,0.5647102813766772,intelligent,0.5849530406734115,0.4623864669589763,attractive,0.6790772746580818,0.5782286072649694,aggressive,0.6581477494847748,0.5526595777143276,responsible,0.6260687048174687,0.5488994367782944,sociable,0.6781601845244742,0.5851315892391242
43,conv53,3,0.2,200,trustworthy,0.6571332973696263,0.5670171116434869,intelligent,0.5918612650574674,0.4696321603664366,attractive,0.6836209862759398,0.5769727017310536,aggressive,0.6644350883392971,0.559213920351196,responsible,0.6305730681822099,0.5471616236136793,sociable,0.6816192940863328,0.5848449801001044
44,conv53,4,0.2,100,trustworthy,0.6197035247402607,0.5522248657928237,intelligent,0.5314799809885654,0.4762826012611646,attractive,0.6243903936239472,0.5076415111457226,aggressive,0.6029628978040428,0.555906577671282,responsible,0.582912845670344,0.5069634814277376,sociable,0.6375100555062082,0.5888320650587155
45,conv53,4,0.2,110,trustworthy,0.622784006679061,0.5567271544927214,intelligent,0.5356253804640279,0.4785353138765315,attractive,0.6396122802748654,0.5201358209935463,aggressive,0.6058796241826258,0.5585776397379791,responsible,0.5864611530663898,0.514691955144391,sociable,0.6412394236051188,0.5880200031124977
46,conv53,4,0.2,120,trustworthy,0.6248103130574625,0.557389263117131,intelligent,0.538732175565847,0.46698885212207775,attractive,0.6497830069740563,0.5116488041576639,aggressive,0.6092223702217827,0.5580444741545924,responsible,0.5884534433595551,0.5105135189692372,sociable,0.6456930118659101,0.5897199669452475
47,conv53,4,0.2,130,trustworthy,0.6321658055598056,0.5575721960304916,intelligent,0.5529939453583504,0.4690154844745702,attractive,0.6555210459971188,0.5167363820831146,aggressive,0.6150794438169537,0.5682369955586464,responsible,0.6041633423059628,0.5129932532123306,sociable,0.6513823067301776,0.5976485236986788
48,conv53,4,0.2,140,trustworthy,0.6356244099005688,0.5608191134036662,intelligent,0.556447081552888,0.4752596692916051,attractive,0.6642304932895208,0.5263589420931871,aggressive,0.6200238076225707,0.5770082979568633,responsible,0.6101242198234905,0.5207892313185892,sociable,0.6556284011905888,0.5989265544198209
49,conv53,4,0.2,150,trustworthy,0.6397635103097784,0.5546730671906795,intelligent,0.5614146375003211,0.4683166227200781,attractive,0.67585919452406,0.527721981318238,aggressive,0.6307158886209877,0.5656268849419841,responsible,0.614091322864345,0.5148733808286193,sociable,0.6627207878339404,0.5910556584768248
50,conv53,4,0.2,160,trustworthy,0.6428939252331755,0.5523773264763459,intelligent,0.5678694799152622,0.4639180388941206,attractive,0.6824405199412277,0.529089607357966,aggressive,0.6344929997242966,0.5579485478845517,responsible,0.6172268037806431,0.5147990582767501,sociable,0.6665366512869034,0.5883118612182058
51,conv53,4,0.2,170,trustworthy,0.6448569866054984,0.5511999770143527,intelligent,0.5701575150877435,0.4637823973983858,attractive,0.6854553799650114,0.5320895276485929,aggressive,0.6399780872006292,0.5581146432772427,responsible,0.6213981193905803,0.5141655036570123,sociable,0.6706571565750412,0.5880136584053375
52,conv53,4,0.2,180,trustworthy,0.6508001983893849,0.5574590440477034,intelligent,0.5762733491948503,0.4733694506430482,attractive,0.6915663776618083,0.5273649418401833,aggressive,0.6456862787650286,0.5745567040580677,responsible,0.6277437356064177,0.524204222346302,sociable,0.6750341926468173,0.5889500879991253
53,conv53,4,0.2,190,trustworthy,0.6554122963104339,0.5582270242716796,intelligent,0.582428690490967,0.4930265175323901,attractive,0.6940360515674534,0.5271365997466946,aggressive,0.6531955915796493,0.5784790768566079,responsible,0.6313946235114537,0.527728357353221,sociable,0.6771102778944593,0.5922955913253597
54,conv53,4,0.2,200,trustworthy,0.6599589084470336,0.5600746739021084,intelligent,0.5894373031929875,0.4954112534962,attractive,0.7002576049317621,0.5252548885906083,aggressive,0.6567720445617575,0.5762036846886016,responsible,0.6365397525285135,0.528320640227684,sociable,0.6826466322069403,0.594367944628271
55,conv53,5,0.2,100,trustworthy,0.6217921411759821,0.5436197982946844,intelligent,0.5303727043498201,0.49209249375513037,attractive,0.608704859704124,0.5674758001450211,aggressive,0.6097382885183084,0.5291904483844121,responsible,0.5778864306859288,0.5393637351420417,sociable,0.6372551911459523,0.5850760638082462
56,conv53,5,0.2,110,trustworthy,0.6255495754318533,0.5452572302904023,intelligent,0.5340911516601334,0.48943747373647306,attractive,0.624106745734751,0.5722720263452196,aggressive,0.6135357510292145,0.5281245050549268,responsible,0.582481369007668,0.5436695268284055,sociable,0.6407819615277888,0.5866543913798985
57,conv53,5,0.2,120,trustworthy,0.6274187435171887,0.5425223573683355,intelligent,0.5383889716460895,0.4894127362649206,attractive,0.6322079718864486,0.5782265936630332,aggressive,0.6222649816253755,0.5177903626845245,responsible,0.5850722139017864,0.5412963509044347,sociable,0.6483987730628612,0.5783075279831814
58,conv53,5,0.2,130,trustworthy,0.6306049561649605,0.547587959629017,intelligent,0.5428038101047727,0.5044664012467358,attractive,0.6480225520271711,0.5806876348882978,aggressive,0.6253543531290365,0.5251140284997499,responsible,0.5911128650016518,0.553131475773397,sociable,0.6548018821432399,0.5802147136316531
59,conv53,5,0.2,140,trustworthy,0.6345643613849685,0.5522794375294051,intelligent,0.5466984740881946,0.504073977454299,attractive,0.6541701884479673,0.5871287022929199,aggressive,0.6295064472214686,0.5333143577900863,responsible,0.5971649201414944,0.5574565548246757,sociable,0.6573579631769461,0.5850340426099584
60,conv53,5,0.2,150,trustworthy,0.6403759086794801,0.5429882872908556,intelligent,0.5542673791541581,0.494840827793687,attractive,0.6600204471547277,0.5897894114068106,aggressive,0.6383866932151835,0.5362198857550512,responsible,0.6043576953578077,0.5601277184340007,sociable,0.6629613766917156,0.5844745592697753
61,conv53,5,0.2,160,trustworthy,0.6439977142401603,0.5420801532192157,intelligent,0.5618596576012019,0.4990790121778366,attractive,0.6641462928922311,0.5918723160972297,aggressive,0.6419347362842955,0.5354785247686049,responsible,0.6087133765810417,0.5605168936182466,sociable,0.6700837248473013,0.5772482819147059
62,conv53,5,0.2,170,trustworthy,0.6473867902140366,0.5351528861635991,intelligent,0.5646218702514255,0.4962918248913992,attractive,0.6720147690251647,0.5871265694214555,aggressive,0.6461324983023347,0.5333088143114854,responsible,0.6120309189674982,0.5540537576357699,sociable,0.6729490042771704,0.5716881312672225
63,conv53,5,0.2,180,trustworthy,0.6538916027195537,0.531768731270589,intelligent,0.576704352901648,0.4766106228416363,attractive,0.6774811386390213,0.5807174918917353,aggressive,0.6565758951205523,0.5391172129073061,responsible,0.6205094725627073,0.5396944220423874,sociable,0.6799818711648626,0.5713251081800751
64,conv53,5,0.2,190,trustworthy,0.6548870155620701,0.5324067339687368,intelligent,0.5803105284326155,0.48043881783762304,attractive,0.681580805138852,0.5739579358188842,aggressive,0.6586415922665938,0.546324907906839,responsible,0.6224121178526241,0.5474180178014499,sociable,0.6816473215139298,0.573196573839579
65,conv53,5,0.2,200,trustworthy,0.6620623847346085,0.536543737198714,intelligent,0.5897358433947586,0.484510247497114,attractive,0.6873287126479523,0.5685976889477997,aggressive,0.6629259126149082,0.5517576166931955,responsible,0.6295980244176739,0.5540024437838861,sociable,0.6852989689744641,0.5750690424799121
66,conv53,6,0.2,100,trustworthy,0.6282139957509066,0.486120732678114,intelligent,0.5448887819166606,0.41300801386237873,attractive,0.6158614294417133,0.5246622457018848,aggressive,0.6106967965453008,0.5129239610505897,responsible,0.5825389149088344,0.4820228697393759,sociable,0.6402385136018843,0.5721741727865712
67,conv53,6,0.2,110,trustworthy,0.6361541063962521,0.4927939607858977,intelligent,0.5506827421262378,0.4219585596921727,attractive,0.6304537342990348,0.539767795233993,aggressive,0.6189352856919611,0.5101437416493637,responsible,0.5925559616083492,0.49031624516964945,sociable,0.6454557673579256,0.568852607152662
68,conv53,6,0.2,120,trustworthy,0.6402807088155031,0.4815649680821994,intelligent,0.5562741147851287,0.4037672555361909,attractive,0.6412168527464235,0.5430708088999765,aggressive,0.6282892104757168,0.5052182269333205,responsible,0.5947144053365576,0.4887909669936862,sociable,0.6509595165828114,0.5710412568064133
69,conv53,6,0.2,130,trustworthy,0.6441026347960269,0.4878424680508844,intelligent,0.5630258965662688,0.4085090171351206,attractive,0.6505411303491898,0.5502748386540603,aggressive,0.6337543988454292,0.5090891971785503,responsible,0.6031237304533261,0.49723150281609035,sociable,0.6552756399539522,0.5737258374579953
70,conv53,6,0.2,140,trustworthy,0.6484423694436627,0.48597076878308815,intelligent,0.5709327081578015,0.4009996540103309,attractive,0.6698419094645298,0.539332258358592,aggressive,0.6364162019905629,0.5149752922983292,responsible,0.6110148582761681,0.4932565675615209,sociable,0.6608122186084606,0.574061033331101
71,conv53,6,0.2,150,trustworthy,0.6498155488662439,0.48268973874012683,intelligent,0.5735403504080633,0.3920488440437986,attractive,0.6758285696747985,0.5372079739307324,aggressive,0.6420463089138189,0.5076835688679677,responsible,0.612337424813497,0.49017965289063403,sociable,0.6624510436589595,0.5743401584224723
72,conv53,6,0.2,160,trustworthy,0.6540039013238091,0.4857471391285307,intelligent,0.5790273963830759,0.4076104822326637,attractive,0.6829732055039557,0.5392274008491812,aggressive,0.646389001030363,0.5201370666288546,responsible,0.619350509782619,0.49791312181197556,sociable,0.6685649261962772,0.583933912302425
73,conv53,6,0.2,170,trustworthy,0.6583693068071581,0.47781996713542885,intelligent,0.5828514306564158,0.4023606345133181,attractive,0.6858435813715079,0.5401480366273228,aggressive,0.6517543889001747,0.5207520616398716,responsible,0.6211393695401201,0.4919914622845482,sociable,0.6717460667239068,0.5841446106392163
74,conv53,6,0.2,180,trustworthy,0.6608715033060844,0.48562634671628896,intelligent,0.5883169580924548,0.4011435573268493,attractive,0.6875572626286868,0.5361521680735137,aggressive,0.6562861771301446,0.5316209199444231,responsible,0.6251738682451566,0.4989664027660625,sociable,0.6753550655653165,0.5796502238506434
75,conv53,6,0.2,190,trustworthy,0.6629886323697306,0.4965361333010833,intelligent,0.5905676857731536,0.4154824319629832,attractive,0.6920572744568679,0.5369050376299095,aggressive,0.6617497923915769,0.5455681530798804,responsible,0.6280867566434637,0.5102629088528697,sociable,0.6802830207259419,0.5873458486696439
76,conv53,6,0.2,200,trustworthy,0.6677667403186307,0.4977745301144392,intelligent,0.6001770166300009,0.42414311945393357,attractive,0.6969913252502159,0.5375791538763932,aggressive,0.6650152504728744,0.5504580990266925,responsible,0.635114426777212,0.5131721198409925,sociable,0.6824044056366726,0.5859550148975614
77,conv53,7,0.2,100,trustworthy,0.6150857451634663,0.5838672351410936,intelligent,0.5286508136494039,0.4934771240672909,attractive,0.6143351983930752,0.5562412711072511,aggressive,0.608104596630643,0.5441812119241237,responsible,0.5816443777542701,0.5205763641828235,sociable,0.634275902736085,0.6043273455444172
78,conv53,7,0.2,110,trustworthy,0.6177026652314898,0.5829665834149601,intelligent,0.534245858159079,0.4918214530461874,attractive,0.6242761909547412,0.5677657427460976,aggressive,0.6142106667694085,0.5318079687047932,responsible,0.5888396190531597,0.5162370330845418,sociable,0.637480214687964,0.6001699707700516
79,conv53,7,0.2,120,trustworthy,0.6198347667002354,0.5777569502708014,intelligent,0.5366827601844392,0.4954236180153688,attractive,0.6306172951853842,0.5777385454622287,aggressive,0.6163864682210588,0.5325520617897271,responsible,0.5919627002014354,0.510326053569218,sociable,0.6432422014564808,0.6042402045806812
80,conv53,7,0.2,130,trustworthy,0.6255752624332389,0.5806317922705763,intelligent,0.548021366179115,0.48243186956069317,attractive,0.6472223591342107,0.5806797087237477,aggressive,0.623232676108576,0.53975794042102,responsible,0.6020056374546638,0.5076700173448111,sociable,0.649845367297989,0.6099214938933508
81,conv53,7,0.2,140,trustworthy,0.6293873014537396,0.5836159845418812,intelligent,0.5517826742208266,0.47801935679837704,attractive,0.652606468107415,0.5880896331557962,aggressive,0.6295775211962433,0.5444989282983863,responsible,0.6079296121717538,0.5156055132543299,sociable,0.6528275345174145,0.6112677696724852
82,conv53,7,0.2,150,trustworthy,0.6311089648837184,0.582891822854418,intelligent,0.5567324524950774,0.47407515750728435,attractive,0.656654060849834,0.5911928740656001,aggressive,0.6333498055979655,0.5495531085014295,responsible,0.6104142012645954,0.5112746548143319,sociable,0.656586980874508,0.6064929392583216
83,conv53,7,0.2,160,trustworthy,0.6332500394937538,0.578687765474087,intelligent,0.5634800706784013,0.47398206473554577,attractive,0.6645413057903352,0.5961410197709759,aggressive,0.6380785178405287,0.5518753334590984,responsible,0.6142628472549548,0.5167368859835108,sociable,0.6617562356297392,0.6064923891580952
84,conv53,7,0.2,170,trustworthy,0.6378343865378483,0.5817122508415461,intelligent,0.5671689443405767,0.4721222135735613,attractive,0.6673434003309148,0.6018531147527247,aggressive,0.6466473829076935,0.5529898328448333,responsible,0.6199386649328096,0.5146041515031929,sociable,0.6644518319818968,0.6062758882175251
85,conv53,7,0.2,180,trustworthy,0.6422943179927314,0.5839678457786418,intelligent,0.5721762949014557,0.4726001780130231,attractive,0.6712624938075048,0.600434754998128,aggressive,0.6513915729248292,0.5618890179358998,responsible,0.6245193619060906,0.5112725887152304,sociable,0.6672902691652035,0.6125760469416729
86,conv53,7,0.2,190,trustworthy,0.6524640927457125,0.5825204324189985,intelligent,0.5881497118656025,0.4739329036609788,attractive,0.6782670512240642,0.6072352632124235,aggressive,0.6606690536363893,0.5618451934571361,responsible,0.6365305798178192,0.5119570093098132,sociable,0.6749511225858973,0.608122416546302
87,conv53,7,0.2,200,trustworthy,0.6553150465696796,0.5823095128928657,intelligent,0.5921610677813496,0.47504359883271075,attractive,0.6844530351201698,0.5975415920888019,aggressive,0.6647889454755539,0.5665360641478243,responsible,0.6404975534236306,0.5097026236421558,sociable,0.6786245610848775,0.6066408386720439
88,conv53,8,0.2,100,trustworthy,0.6108241083946527,0.5889257811127504,intelligent,0.5251577048567597,0.5052446635228607,attractive,0.6074507000501508,0.5752538781741843,aggressive,0.6040476364297815,0.546415330616544,responsible,0.5784125689782358,0.5318542285637914,sociable,0.6385930179463934,0.5875851066623903
89,conv53,8,0.2,110,trustworthy,0.6153644876454526,0.5870241238046108,intelligent,0.5294415314069234,0.5027862789242974,attractive,0.6232187354530035,0.5839409462973546,aggressive,0.606129957632066,0.5447739068948821,responsible,0.5820510948606926,0.5303713827106593,sociable,0.6424982223884704,0.5862091847956007
90,conv53,8,0.2,120,trustworthy,0.6192878866567214,0.5808537502836542,intelligent,0.5365126934846461,0.5056471821784039,attractive,0.6327178529094634,0.5776564105504487,aggressive,0.613600806611166,0.5453240366485375,responsible,0.587755420593245,0.528131810926945,sociable,0.6483828943594444,0.5823819992153104
91,conv53,8,0.2,130,trustworthy,0.6242647122935403,0.5777445464498103,intelligent,0.5429277862057332,0.496405650156583,attractive,0.6475460494053927,0.5703579957654409,aggressive,0.6185948070290452,0.5513103611407109,responsible,0.5949091498968,0.5328542461658736,sociable,0.6533889609837668,0.5848422827372096
92,conv53,8,0.2,140,trustworthy,0.6280673047166128,0.5753514492796616,intelligent,0.5481486187693217,0.4888867724445552,attractive,0.6648287457314855,0.5673284952169798,aggressive,0.6245961752398422,0.5498295435641382,responsible,0.600417034114248,0.5339186222645323,sociable,0.6568845938684416,0.583993858051521
